"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","b","-LOG10P"
"ACE_P12821_OID30696_v1_Inflammation_II","ssoe",29,-0.000123530294099163,0.00149926075894185,0.934333299400232,29,-0.00136915956242787,0.00202594410253185,0.49915931696731,29,-0.00270561646318056,0.00203437866265725,0.194268386028983,29,0.0023897167339678,0.00359285357448903,0.511408874433921,29,-0.00261776257244341,0.00296615488104775,0.385272876852705,NA,NA,NA,NA,"ACE",-0.000123530294099163,0.0294981727320758
"ACHE_P22303_OID30585_v1_Inflammation_II","ssoe",15,-0.00142398810120716,0.00227266600254601,0.530940052533215,15,-0.00420375650098265,0.0028384521751439,0.13860574456369,15,-0.00343627826828378,0.00269872807905161,0.223649747821868,15,-0.00369291971207284,0.00382279699774236,0.350423455169694,15,-0.00433679546073965,0.00560574412740492,0.452986430658694,NA,NA,NA,NA,"ACHE",-0.00142398810120716,0.27495451154329
"ACOT13_Q9NPJ3_OID31522_v1_Oncology_II","ssoe",3,-0.0235043913721087,0.0341676954773342,0.491507763586409,3,-0.0509758568170853,0.0180010944676206,0.00462839156791921,3,-0.0516991409682777,0.0176371418716186,0.0993425292670435,3,-0.0512174231402284,0.020317059473587,0.127863758919802,3,0.0619948173622105,0.0921298001865778,0.622923345425599,NA,NA,NA,NA,"ACOT13",-0.0235043913721087,0.308469617900801
"ACOX1_Q15067_OID20124_v1_Cardiometabolic","ssoe",3,0.00276419628711363,0.0189568915017949,0.884067552754114,3,0.00156653026574367,0.0132236457740497,0.905699760829685,3,-0.00814287982681018,0.0152198132457257,0.64615965540243,3,0.0369934911990755,0.0283989608179316,0.322504475421257,3,-0.336656442057966,0.353206509578517,0.515269814942445,NA,NA,NA,NA,"ACOX1",0.00276419628711363,0.0535145487115296
"ACP1_P24666_OID30524_v1_Inflammation_II","ssoe",16,-0.00166777165738235,0.00139793347503723,0.232859001395025,16,-0.000678507987561917,0.00193385542874816,0.725695138196254,16,-0.00121622440820518,0.00143943555297487,0.411423841358606,16,-0.00308313644008417,0.00270770038980821,0.272706558370424,16,-0.00197125791190617,0.00283984705827532,0.498950249130657,NA,NA,NA,NA,"ACP1",-0.00166777165738235,0.632906969323993
"ACP5_P13686_OID20314_v1_Cardiometabolic","ssoe",19,0.00219724111196047,0.00222426327627321,0.323225535750466,19,0.00465600058076988,0.00312862642780836,0.136699949579291,19,0.00247688311411992,0.00264599849194373,0.361618880746707,19,0.00247688311411992,0.00545630158070538,0.655291287414798,19,0.00290966050598537,0.00395646845794888,0.472109708079156,NA,NA,NA,NA,"ACP5",0.00219724111196047,0.490494336024201
"ACP6_Q9NPH0_OID21432_v1_Oncology","ssoe",15,0.000777791417662545,0.00186692217858385,0.676958611819223,15,0.00206627557391001,0.00245604948790859,0.400179630745627,15,0.00188167229142075,0.00249258765874824,0.462815836810132,15,0.00188167229142075,0.00356796657588266,0.606187364058749,15,-0.000568410974718406,0.00398745791717845,0.888831478119,NA,NA,NA,NA,"ACP6",0.000777791417662545,0.169437882582193
"ACRBP_Q8NEB7_OID31385_v1_Oncology_II","ssoe",6,-0.000325851068591476,0.0056250657938156,0.953805660143615,6,-0.00228071042016744,0.0064142215331541,0.722161951690324,6,-0.0026584773845543,0.0069767486062553,0.718821203797315,6,-0.00689053175863064,0.00938704926882464,0.495877568204896,6,-0.00399834807518226,0.013102061273175,0.775457655097712,NA,NA,NA,NA,"ACRBP",-0.000325851068591476,0.0205401046722869
"ACRV1_P26436_OID30513_v1_Inflammation_II","ssoe",3,-0.00223228890863696,0.0132731292703862,0.866440843103616,3,-0.00299311902110523,0.0144403741963926,0.835795613229063,3,-0.00389287705644413,0.018268414447555,0.851002227280601,3,-0.00310927919984754,0.0171971571337224,0.873185896025282,3,-0.258077865869022,0.972292362453971,0.834829199857397,NA,NA,NA,NA,"ACRV1",-0.00223228890863696,0.0622610837183271
"ACTA2_P62736_OID20079_v1_Cardiometabolic","ssoe",3,-0.0229923165383123,0.0168181011283913,0.171588550234822,3,-0.0219468421718255,0.0174592878695289,0.208742906532111,3,-0.0209752396591116,0.0188170442300316,0.380968533150663,3,-0.0256424784055635,0.0255758819451897,0.421648802030873,3,0.818900759886169,3.371396293066,0.848304945062918,NA,NA,NA,NA,"ACTA2",-0.0229923165383123,0.7655116951338
"ACVRL1_P37023_OID20999_v1_Neurology","ssoe",16,0.000889217280429328,0.00211261522906087,0.67382204561331,16,0.00200955147540108,0.0030671933830795,0.512354448091511,16,0.00118195313276599,0.00260368477699427,0.656361013299354,16,0.00436386397479588,0.00461735954057284,0.359584219998859,16,3.79875318809083e-06,0.00288101607975759,0.998966556785052,NA,NA,NA,NA,"ACVRL1",0.000889217280429328,0.171454784195524
"ACY1_Q03154_OID20137_v1_Cardiometabolic","ssoe",9,-9.37169802168767e-05,0.0014834843001067,0.949628301045146,9,-0.000237674438844404,0.00102341820873127,0.816354803240219,9,-0.000150039744700251,0.00101806975177422,0.886481274550487,9,0.00123820463194935,0.00501409275085695,0.811169910358834,9,-0.000873175919229538,0.00211806280075427,0.692486922754492,NA,NA,NA,NA,"ACY1",-9.37169802168767e-05,0.0224463509146829
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","ssoe",14,0.00106148949784558,0.00331266483989481,0.748639571695881,14,0.00202265431345973,0.00299049790755264,0.498811863127207,14,0.00244040200968955,0.00279117193142948,0.397804235678636,14,0.000888358635638381,0.00517784045549153,0.866418002941825,14,-0.00184840070314033,0.00841604196669617,0.829852291250112,NA,NA,NA,NA,"ACY3",0.00106148949784558,0.125727220616001
"ACYP1_P07311_OID30642_v1_Inflammation_II","ssoe",11,0.000898008128455665,0.00190015512251573,0.636500528672467,11,-0.00031046018983159,0.00209473966268786,0.882177483004135,11,-0.000318882024978685,0.00205053262139484,0.879512164829507,11,0.0008722362588389,0.00505558555449313,0.866463339994662,11,-0.00156970559838542,0.00245267202694926,0.538123189401552,NA,NA,NA,NA,"ACYP1",0.000898008128455665,0.196201231288504
"ADA_P00813_OID20645_v1_Inflammation","ssoe",22,-0.000446185999394107,0.000730731255976216,0.541463068392682,22,-0.000276213487995497,0.00104989854748086,0.792484383370261,22,-0.000501401537239182,0.000802917388246661,0.539041967789546,22,0.000313570576485178,0.0014363571906927,0.829295415835465,22,0.000105915381157429,0.00105103303273884,0.92073432467176,NA,NA,NA,NA,"ADA",-0.000446185999394107,0.266431159980945
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","ssoe",11,0.00432081565529373,0.00350232505670427,0.217315008452626,11,0.00677503456639916,0.00436193747832075,0.120371349364239,11,0.00881697236574672,0.00419472388622848,0.0618772617005212,11,0.00954620071152716,0.00604445355072212,0.14534016548151,11,0.0197300940666432,0.0105673512656524,0.094738527655662,NA,NA,NA,NA,"ADA2",0.00432081565529373,0.66291027891154
"ADAM12_O43184_OID30491_v1_Inflammation_II","ssoe",9,0.00442397500902552,0.00452911660038232,0.328675401304132,9,0.00369803759654148,0.0058389145696903,0.526509463446214,9,0.00244243573793556,0.00663600515901765,0.722377960741343,9,0.0118315681653905,0.0087386942946489,0.212763070578449,9,0.00855385535657179,0.0184400097102263,0.65681720823113,NA,NA,NA,NA,"ADAM12",0.00442397500902552,0.483232798132061
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","ssoe",11,0.00157194907440611,0.00172689532694391,0.362677673330787,11,0.00289501868588445,0.00197764138218658,0.143228256252437,11,0.00263035713690789,0.00191915957397925,0.200484425734786,11,-0.000640334899870781,0.00307803628604828,0.839378548932967,11,0.000688539048430752,0.00336774430864049,0.842549696332137,NA,NA,NA,NA,"ADAM15",0.00157194907440611,0.440479179042364
"ADAM22_Q9P0K1_OID21001_v1_Neurology","ssoe",24,0.000576958086827141,0.0017181470556588,0.7370198003507,24,0.000287714096809388,0.00178842287226017,0.872191162704786,24,0.000361979774746085,0.00148639717798286,0.809755155276996,24,0.00474039935704704,0.00326505939836066,0.160046805457727,24,-0.000254893720892563,0.00302768368999159,0.933668592866996,NA,NA,NA,NA,"ADAM22",0.000576958086827141,0.132520844478076
"ADAM23_O75077_OID20651_v1_Inflammation","ssoe",7,-0.000738945207847881,0.00249540463941386,0.767136608898276,7,-0.000258644702812215,0.00246967270289526,0.916591379878164,7,0.000366176182603956,0.00259805050921384,0.892528109904279,7,-0.00599977754338311,0.00772755751567525,0.466999117762825,7,-3.66271284649318e-05,0.00442341568314556,0.993713585457707,NA,NA,NA,NA,"ADAM23",-0.000738945207847881,0.115127291581807
"ADAM8_P78325_OID21039_v1_Neurology","ssoe",12,0.000997398717485401,0.00338485205364591,0.768249512060051,12,0.00321512501000515,0.00308502262067843,0.297331819609385,12,0.00198043757742744,0.00290785553632819,0.509913722232763,12,0.00140778078358172,0.00544218529064549,0.80065917238354,12,0.0040395463033707,0.00709840017862731,0.581858380359239,NA,NA,NA,NA,"ADAM8",0.000997398717485401,0.114497706905876
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","ssoe",2,-0.00523803223554113,0.0210407229007049,0.803401506988894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADAMTS1",-0.00523803223554113,0.0950673579711048
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","ssoe",13,0.0146903445603086,0.0084217621895255,0.0811013125422244,13,0.0131142642080198,0.0105433591762755,0.213558024941619,13,0.0133858102521155,0.0106283957004211,0.23181797823611,13,0.0107558329807628,0.0160192361859102,0.514662978939743,13,0.0128054875906028,0.022535091662139,0.581281959792026,NA,NA,NA,NA,"ADAMTS15",0.0146903445603086,1.09097211711766
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","ssoe",13,0.00263956919420792,0.00260743612215461,0.311383341211971,13,0.00294876847260613,0.00319813945748221,0.356514893060058,13,0.0031240289245784,0.00286568908673504,0.297054426920746,13,0.00387823023469698,0.00562081718429298,0.503335037330403,13,0.00638525624089608,0.00514345200545766,0.240265970251726,NA,NA,NA,NA,"ADAMTS16",0.00263956919420792,0.506704625593337
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","ssoe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0101687621012404,0.00965072338820918,0.292030023709282,"ADAMTS4",-0.0101687621012404,0.534572496288001
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","ssoe",24,0.00102112511298268,0.00173107586429641,0.555271846336834,24,0.00196487507106172,0.00217679675073882,0.366714245666336,24,0.00147532449020153,0.00201333224399187,0.471096893655844,24,-0.00122376053252152,0.00366154074645509,0.741241896192936,24,-0.000131772578821103,0.00319221256072624,0.967445509063145,NA,NA,NA,NA,"ADAMTS8",0.00102112511298268,0.255494345779229
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","ssoe",5,-0.00108616800800323,0.0101250987575448,0.914570970847493,5,0.000459547487379423,0.0103065314110485,0.96443571821497,5,0.000675422639983853,0.0104222489630315,0.95143809698478,5,0.00125018974782555,0.0123398586302159,0.924177199583336,5,0.009819263416314,0.0297365846538684,0.762957957070516,NA,NA,NA,NA,"ADAMTSL2",-0.00108616800800323,0.038782587561533
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","ssoe",10,-0.00506683708299062,0.0042562671946176,0.233872911926364,10,-0.00466030705095618,0.00456337593754823,0.307140225538973,10,-0.00763820108074154,0.00419577592279327,0.102030371480262,10,-0.0113059111022478,0.0061548392008623,0.0993979059658357,10,0.00269648874980878,0.00771339751517349,0.735674341140649,NA,NA,NA,NA,"ADAMTSL4",-0.00506683708299062,0.631020076960266
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","ssoe",14,0.000947992035200203,0.00196911604099069,0.630210738960204,14,-0.00366523363664906,0.00267200065282777,0.1701509810251,14,-0.0017535227561782,0.00270166685668456,0.527605423230776,14,0.00377634920935966,0.00414043037519762,0.37833684650802,14,0.00128521256132367,0.00409869219012473,0.759233885161254,NA,NA,NA,NA,"ADAMTSL5",0.000947992035200203,0.200514200604385
"ADD1_P35611_OID30655_v1_Inflammation_II","ssoe",9,-0.00492396788313186,0.00594317918472027,0.407383210713681,9,-0.0131318891577252,0.00635901708802876,0.0389152804571374,9,-0.00663721290965372,0.0053091055417261,0.246571640791485,9,0.00297343196702568,0.0107929202402907,0.789915543178476,9,-0.0117821948571931,0.0128682379801296,0.390326226581327,NA,NA,NA,NA,"ADD1",-0.00492396788313186,0.389996873334509
"ADGRB3_O60242_OID20974_v1_Neurology","ssoe",36,0.000348305434072605,0.000859930658400692,0.685448860840854,36,0.000479671355253325,0.000918728947421281,0.601598454423441,36,0.000348422214264045,0.000716719253733344,0.629901529558842,36,0.000580085248263404,0.00154019504343554,0.708721574553678,36,-4.01385306584694e-05,0.00162223810145963,0.980404856926886,NA,NA,NA,NA,"ADGRB3",0.000348305434072605,0.164024940995685
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","ssoe",14,-0.00017952258968734,0.00176846519540406,0.919143066760065,14,0.000686620745573767,0.00203548079939318,0.735871106604577,14,0.000286379192905945,0.00188715072212261,0.881712156084338,14,0.00305351661730538,0.00467920054002401,0.52540410269816,14,-0.00122840937379553,0.00235668405146441,0.611680683252285,NA,NA,NA,NA,"ADGRD1",-0.00017952258968734,0.0366168844043046
"ADGRE1_Q14246_OID31483_v1_Oncology_II","ssoe",14,-0.00116854222505056,0.00126783340672719,0.356693239659493,14,-0.00258024020065685,0.00163146862943902,0.11375359771509,14,-0.00131720854472404,0.00136680872509446,0.352776010109856,14,-0.00228916379927713,0.00263820146291495,0.401293150783021,14,-0.00159840523192748,0.00169169277007046,0.363369339977557,NA,NA,NA,NA,"ADGRE1",-0.00116854222505056,0.447705121686037
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","ssoe",12,0.00671728266180936,0.00338759073924717,0.0473776447638383,12,0.00771738120025056,0.00392282341505883,0.0491483209123388,12,0.00793675300427737,0.00328549592081856,0.0342672180717758,12,0.00647174963257396,0.00515063797013417,0.234964829584167,12,0.0148878112620472,0.00720747038264587,0.0657661870496643,NA,NA,NA,NA,"ADGRE2",0.00671728266180936,1.32442653271187
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","ssoe",11,0.00252281324821496,0.00332612668618448,0.448161400386031,11,0.00330965354481644,0.00352447684999407,0.347706011973489,11,0.003598922878309,0.00332044893625008,0.303864145121618,11,0.00934213625896214,0.00912610287698274,0.330115750465291,11,0.00737927861464047,0.00559068624581436,0.219445020188998,NA,NA,NA,NA,"ADGRE5",0.00252281324821496,0.348565551462814
"ADGRG1_Q9Y653_OID21294_v1_Oncology","ssoe",8,0.00140969154975529,0.00556429413174736,0.800000867838785,8,0.00113893139102689,0.00681063568228358,0.867190375719486,8,0.00184799039712993,0.00701899413251032,0.79991312663425,8,0.00386255097814363,0.00954588210043941,0.697828112282816,8,0.00423002160978263,0.00943637291806055,0.669692887856041,NA,NA,NA,NA,"ADGRG1",0.00140969154975529,0.0969095418863176
"ADH1B_P00325_OID30612_v1_Inflammation_II","ssoe",3,-0.0155060319089662,0.024081443059327,0.519640531618696,3,-0.0153096075736452,0.0129217976750116,0.236100765698787,3,-0.0179155599774685,0.014212178417852,0.334604960083889,3,0.00462958452718271,0.0241567996953108,0.865712363268873,3,-0.023303866488155,0.0763951352121801,0.811511059194755,NA,NA,NA,NA,"ADH1B",-0.0155060319089662,0.284296981594725
"ADH4_P08319_OID20117_v1_Cardiometabolic","ssoe",3,-0.00612803070012163,0.00950841132516304,0.519260829553111,3,-0.0055515054843954,0.00741514026516263,0.454055119776119,3,-0.00254015415329995,0.00845243675230897,0.792139315660158,3,-0.019317843054365,0.0133398610425525,0.28456498215535,3,0.0817578258080763,0.0493610460132788,0.345792843792433,NA,NA,NA,NA,"ADH4",-0.00612803070012163,0.28461443717878
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","ssoe",6,0.00400493724469992,0.00451548105902868,0.375114009794338,6,0.00435140770559776,0.00493070854027738,0.377500185179241,6,0.00489624711477672,0.00517577641781881,0.387590376144649,6,0.00943329260123308,0.00748713025331208,0.263299272475756,6,0.00187214923104501,0.00560132617376195,0.75499301572794,NA,NA,NA,NA,"ADIPOQ",0.00400493724469992,0.425836715474038
"ADM_P35318_OID21467_v1_Oncology","ssoe",20,-0.00283534474188214,0.00301344091798392,0.346756416801079,20,-0.000123846744764536,0.00397625590066428,0.975152647768749,20,0.000857433368729572,0.00417021676345977,0.839283414757226,20,-0.00365219941337137,0.00629736953841885,0.568758488379351,20,-0.00215487010666816,0.00807708884177365,0.792664843688183,NA,NA,NA,NA,"ADM",-0.00283534474188214,0.459975493468766
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","ssoe",29,-0.000269010335846299,0.000692477496444726,0.697664401304734,29,-0.000631585390519313,0.000923260662751344,0.493923804764001,29,-0.000959160313188059,0.000769199095081318,0.222742602028913,29,-5.899781006867e-05,0.00204882977352883,0.977231673480971,29,-0.00195276953478348,0.00114930997271554,0.100799755986526,NA,NA,NA,NA,"AFAP1",-0.000269010335846299,0.156353436561269
"AFM_P43652_OID30741_v1_Inflammation_II","ssoe",11,0.00298534322418967,0.00544016567648784,0.583170428197169,11,0.00779247393531459,0.00527161783446425,0.139355855249827,11,0.00635639636802345,0.00535200655493142,0.262408907474061,11,-0.00470266898440784,0.0098808531305147,0.644345768051987,11,-0.00217579044084071,0.0146783802987024,0.885428459260325,NA,NA,NA,NA,"AFM",0.00298534322418967,0.234204506631794
"AFP_P02771_OID20978_v1_Neurology","ssoe",13,-0.00581600193412021,0.0032614018026912,0.0745402700807857,13,-0.00806896948145615,0.00340838871070765,0.0179142697670241,13,-0.00736557749935441,0.00278534458284372,0.0213990262541521,13,-0.00638859713160418,0.00568020654326786,0.28270525036213,13,-0.0189780315450909,0.0056437131961619,0.0063337062629274,NA,NA,NA,NA,"AFP",-0.00581600193412021,1.12760903800581
"AGR2_O95994_OID20896_v1_Neurology","ssoe",4,0.00374740470201156,0.00973146876306393,0.700177329868554,4,0.00394880081914487,0.00986651448723276,0.688992664404328,4,0.00346461225863172,0.010907460085459,0.771585052127807,4,0.0117279417417799,0.0174506824398327,0.549671911296453,4,0.0423332452881756,0.110104992785487,0.737653628483289,NA,NA,NA,NA,"AGR2",0.00374740470201156,0.154791954799745
"AGR3_Q8TD06_OID21243_v1_Oncology","ssoe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0454789539647392,0.0312453440266025,0.145518887123628,"AGR3",0.0454789539647392,0.83708063526065
"AGRN_O00468_OID20786_v1_Inflammation","ssoe",12,0.00165486263904991,0.00122599861136014,0.177077602799469,12,0.00136016820524439,0.00151974742250414,0.370789106258315,12,0.00140890201534483,0.00152696738453534,0.375968883969123,12,0.0010396624572413,0.0021692583943611,0.641132334693244,12,-0.000189506102028556,0.00322698887431189,0.954327810991484,NA,NA,NA,NA,"AGRN",0.00165486263904991,0.751836365945559
"AGRP_O00253_OID20658_v1_Inflammation","ssoe",4,-0.014865341113785,0.0101662480384996,0.143679587901979,4,-0.0193774663037413,0.0102454291446819,0.0585805824627169,4,-0.0200374323288064,0.0104299024420275,0.150467221900569,4,-0.0156763244427742,0.0129618673679593,0.31311723084329,4,-0.00281460375709891,0.0411098446766973,0.95164425439786,NA,NA,NA,NA,"AGRP",-0.014865341113785,0.842604926307013
"AGT_P01019_OID30709_v1_Inflammation_II","ssoe",7,0.00235192986113591,0.0037235857710231,0.527628436250104,7,0.00359859168877095,0.00343448024348377,0.29473837177539,7,0.003389218076428,0.00356486563010367,0.378451016391793,7,0.0035740062892847,0.00673330674214497,0.614624303325424,7,0.00392848094958479,0.0055481163872242,0.51053216709843,NA,NA,NA,NA,"AGT",0.00235192986113591,0.277671806427966
"AGXT_P21549_OID20139_v1_Cardiometabolic","ssoe",2,0.00211870982393508,0.00431835864846416,0.623689225553961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGXT",0.00211870982393508,0.205031758470719
"AHCY_P23526_OID20199_v1_Cardiometabolic","ssoe",12,-0.000396144836161705,0.00116929426143281,0.734768171348038,12,-0.000845630569084934,0.000914938026781904,0.355356681869976,12,-0.000322729349016004,0.000807258520587185,0.696968801606921,12,-0.000828795122011394,0.00370304528395359,0.827004178905641,12,-0.000370112164801865,0.00143785902900918,0.802085295107834,NA,NA,NA,NA,"AHCY",-0.000396144836161705,0.133849664706052
"AHNAK_Q09666_OID30260_v1_Cardiometabolic_II","ssoe",7,-0.00330841520007294,0.00241930503401622,0.171466621925153,7,-0.00464695920620185,0.00215385765227573,0.0309663180177914,7,-0.00537019315602173,0.00208066113415109,0.0417131597827038,7,-0.00321450484099949,0.00378784478827462,0.428635518274017,7,-0.00272805748249011,0.00370485599238496,0.49459430373237,NA,NA,NA,NA,"AHNAK",-0.00330841520007294,0.765820408125785
"AHNAK2_Q8IVF2_OID30244_v1_Cardiometabolic_II","ssoe",13,-0.000240038249539102,0.00214756858284335,0.911004110166632,13,-0.000976067999332733,0.00258176020698654,0.705383796502647,13,-0.00119885298168877,0.00239855969008371,0.626239110232094,13,0.001031003403303,0.00423503417972453,0.811771598519165,13,-0.00443819972655844,0.00458854292549812,0.354211648933194,NA,NA,NA,NA,"AHNAK2",-0.000240038249539102,0.0404796636212265
"AHSG_P02765_OID30706_v1_Inflammation_II","ssoe",6,0.00230364621201911,0.0046724194476131,0.621990898296844,6,0.00348219953254493,0.00268249644272878,0.194246454911297,6,0.00354274731749749,0.00258423187639824,0.228737316519351,6,0.00243532000806147,0.00508062893239717,0.651931497082216,6,0.0109851419599615,0.0070088587255444,0.192108019745272,NA,NA,NA,NA,"AHSG",0.00230364621201911,0.206215970370882
"AHSP_Q9NZD4_OID21078_v1_Neurology","ssoe",2,-0.0197707371430177,0.018789227035612,0.292690406628642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AHSP",-0.0197707371430177,0.533591511992317
"AIF1L_Q9BQI0_OID30204_v1_Cardiometabolic_II","ssoe",7,0.00197003897394257,0.00305017281997954,0.518358484390144,7,0.00170506626189397,0.00330128922146759,0.605515734238594,7,0.00153959372937464,0.00325114430886046,0.652556468224924,7,0.0012794773796749,0.00528639646735176,0.816815619970905,7,0.00162705731657131,0.00655475578478378,0.813832435719997,NA,NA,NA,NA,"AIF1L",0.00197003897394257,0.285369788623324
