"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","b","-LOG10P"
"ACE_P12821_OID30696_v1_Inflammation_II","vpa",29,-0.000388651426862039,0.00180797565829937,0.829794632685015,29,0.00136395761907922,0.0023987369885938,0.569617503500891,29,0.000233464264994265,0.00262822200108811,0.929849552099099,29,0.00318043252576197,0.00397380309470652,0.430246880687112,29,-0.00209448422194171,0.00361922971991676,0.567581602110742,NA,NA,NA,NA,"ACE",-0.000388651426862039,0.0810293786210725
"ACHE_P22303_OID30585_v1_Inflammation_II","vpa",15,-0.00206633377846391,0.00271377582180474,0.446403914819691,15,0.00106062299500173,0.00337246390283595,0.753145122423597,15,0.000805751774137407,0.00314625039678995,0.801599054489798,15,0.00110060961420317,0.00493805022853598,0.826845303725342,15,0.00473978395316424,0.00645381068858471,0.4757342419057,NA,NA,NA,NA,"ACHE",-0.00206633377846391,0.350272005429944
"ACOT13_Q9NPJ3_OID31522_v1_Oncology_II","vpa",3,-0.0107195398280375,0.02948500963085,0.716187367736491,3,-0.0304331476429919,0.0200671872453963,0.129377129113257,3,-0.03524256183091,0.0199100021384831,0.218730651143105,3,-0.0319822900306875,0.0263695688759874,0.349002771120965,3,0.0709961429856929,0.0700979531620055,0.495947401820207,NA,NA,NA,NA,"ACOT13",-0.0107195398280375,0.144973343434027
"ACOX1_Q15067_OID20124_v1_Cardiometabolic","vpa",3,0.00238600848532099,0.014013186220768,0.864798742263458,3,0.0012617357632699,0.0150506158615923,0.933189343083353,3,-0.00420678426599311,0.0170865170229769,0.828486593202032,3,0.0222600449840214,0.0210162479472705,0.400535326175988,3,-0.248856219366678,0.256400895465384,0.509505522826941,NA,NA,NA,NA,"ACOX1",0.00238600848532099,0.0630849506787483
"ACP1_P24666_OID30524_v1_Inflammation_II","vpa",16,0.00196410276555514,0.0016858783900371,0.244005921641003,16,0.00188458134560946,0.00219901415452562,0.391438296235165,16,0.00146657574874087,0.00180683336400507,0.429666481134212,16,0.00146657574874087,0.00266697354632181,0.590480910490992,16,0.00411839648352899,0.00336131287884712,0.240701224079829,NA,NA,NA,NA,"ACP1",0.00196410276555514,0.612599633887479
"ACP5_P13686_OID20314_v1_Cardiometabolic","vpa",19,-0.00164287321933343,0.00339769517150955,0.628722457141858,19,-0.000935146027556957,0.00341841789209009,0.784421961154322,19,-0.00392982579409251,0.00311671558468632,0.223448514849096,19,-0.00392982579409251,0.0057094616976859,0.500038870414611,19,-0.00900594869389188,0.00583355836797127,0.14104283720959,NA,NA,NA,NA,"ACP5",-0.00164287321933343,0.201541026943269
"ACP6_Q9NPH0_OID21432_v1_Oncology","vpa",15,0.00171181240658694,0.00199654122234666,0.391229957375386,15,0.00210083215045599,0.00262209953174444,0.423014545488841,15,0.00277560637063223,0.00284510970503601,0.345833793502948,15,0.00277560637063223,0.00407728798935322,0.507134309439564,15,-0.00143867478097942,0.00412808418905343,0.73303719244997,NA,NA,NA,NA,"ACP6",0.00171181240658694,0.407567897686342
"ACRBP_Q8NEB7_OID31385_v1_Oncology_II","vpa",6,-0.00324245648952711,0.00657759005998857,0.622044321420601,6,0.000640062598544306,0.007976466826963,0.936043296286224,6,0.000443458758067006,0.00816999925350423,0.958814980654714,6,0.000443458758067006,0.015784060514021,0.978672998583271,6,-0.00252364260017484,0.0160801173995137,0.882893767541273,NA,NA,NA,NA,"ACRBP",-0.00324245648952711,0.206178670192398
"ACRV1_P26436_OID30513_v1_Inflammation_II","vpa",3,-0.0229300174147221,0.0155140923223573,0.139404518148076,3,-0.021757469414785,0.0177820959324018,0.221118084626266,3,-0.0197840389359269,0.0210078383528621,0.44573319608529,3,-0.0225988005563933,0.0201098653990542,0.377875164266695,3,0.488213390470153,1.13781687097343,0.741964913363471,NA,NA,NA,NA,"ACRV1",-0.0229300174147221,0.855723150377324
"ACTA2_P62736_OID20079_v1_Cardiometabolic","vpa",3,-0.0317087606578289,0.0196394625634264,0.10640965520456,3,-0.0327645365283102,0.0201750841830876,0.104373694815677,3,-0.0336824019377993,0.0222128480960395,0.268693550103624,3,-0.0287506250954629,0.0313029319463993,0.455334578071121,3,-0.925141504779899,3.93716022982122,0.853074509439395,NA,NA,NA,NA,"ACTA2",-0.0317087606578289,0.973018964035155
"ACVRL1_P37023_OID20999_v1_Neurology","vpa",16,0.00252701329365693,0.00324568816666068,0.436229814737169,16,0.00160538908917719,0.00326257377659822,0.622675403706426,16,0.00206811662348483,0.00261080216710753,0.440628395330267,16,0.0137212347537225,0.00603274423812943,0.0380544325035475,16,0.000814386680640018,0.00453244900725841,0.859979112885734,NA,NA,NA,NA,"ACVRL1",0.00252701329365693,0.36028465527879
"ACY1_Q03154_OID20137_v1_Cardiometabolic","vpa",9,-0.000710173650913695,0.00145355423335918,0.625140963736257,9,-0.000700277840417224,0.00123844395504126,0.571767885354435,9,-0.000757172391397998,0.00116577456809152,0.534214094224184,9,-0.00366001662442156,0.00531474869481533,0.510515286350218,9,-0.0018845173597256,0.00201557139216268,0.380922390812107,NA,NA,NA,NA,"ACY1",-0.000710173650913695,0.204022042063879
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","vpa",14,0.00663013322793805,0.00406084060054581,0.10253217069338,14,0.0058492584130525,0.00382440639142265,0.126151626012468,14,0.006559321152386,0.00392297971172788,0.118401045813568,14,0.0116427873410288,0.00722156398203566,0.130914238381152,14,4.29887448476337e-05,0.0101711512531117,0.996697172454405,NA,NA,NA,NA,"ACY3",0.00663013322793805,0.98913984814468
"ACYP1_P07311_OID30642_v1_Inflammation_II","vpa",11,0.00106654375009661,0.00266850096080785,0.689392973922372,11,0.000451694914034604,0.00257304789252451,0.860648598941547,11,0.000517043835329009,0.00233149280850488,0.82895989886357,11,0.00444099277598385,0.00699711903707773,0.539879849972099,11,-0.000757886092196214,0.00350072700841606,0.833430346058299,NA,NA,NA,NA,"ACYP1",0.00106654375009661,0.161533147099079
"ADA_P00813_OID20645_v1_Inflammation","vpa",22,0.0001325440130896,0.000877762039020128,0.879973967760027,22,-0.000661813356800311,0.00113000834945413,0.558096484998984,22,-0.000391347794001191,0.000989618824706718,0.696497133166663,22,-0.00134938504784762,0.00179495491265195,0.460535324945894,22,-0.00085062606192967,0.00124176680266961,0.501198564607184,NA,NA,NA,NA,"ADA",0.0001325440130896,0.0555301753786923
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","vpa",11,0.00272563146807933,0.00456818416266786,0.550737516432219,11,-0.000204664688159255,0.00585532524524038,0.972116741213984,11,-0.00566180725631027,0.00750092027377348,0.467764012584589,11,-0.00289588980963847,0.00986642622090097,0.775133821957891,11,0.00794095366017828,0.0153717027371576,0.617891596828386,NA,NA,NA,NA,"ADA2",0.00272563146807933,0.25905533821904
"ADAM12_O43184_OID30491_v1_Inflammation_II","vpa",9,-0.000771756203268063,0.00609985802111887,0.899320037426405,9,-0.00396792839521105,0.00761640171726984,0.60238660989065,9,-0.00807967159152394,0.00792226436084949,0.337638567035179,9,-0.0139205768217274,0.0113766303297487,0.255912886437624,9,0.00922829577504529,0.0263028279915857,0.736024041901244,NA,NA,NA,NA,"ADAM12",-0.000771756203268063,0.0460857301195395
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","vpa",11,0.00090564351685269,0.00279547917779002,0.745962878957148,11,0.00158944538786036,0.00261765811865526,0.543717335897205,11,0.00139843582285286,0.00273692525952315,0.620475292892997,11,-0.00318391220561787,0.00403246253879291,0.448095578873878,11,0.00153143149382392,0.00547814167887784,0.786138687305039,NA,NA,NA,NA,"ADAM15",0.00090564351685269,0.127282783606673
"ADAM22_Q9P0K1_OID21001_v1_Neurology","vpa",24,-0.00060856642770968,0.00146791450890881,0.678450174509885,24,-0.00110485795095942,0.0020389781424466,0.587909124064316,24,-0.00127710654045854,0.00183154412246844,0.492613784678529,24,0.000531674868276544,0.00296144958931781,0.859092287525458,24,-0.0027729740811678,0.00253673524493326,0.28616364782273,NA,NA,NA,NA,"ADAM22",-0.00060856642770968,0.168482041489843
"ADAM23_O75077_OID20651_v1_Inflammation","vpa",7,-0.00328620732386624,0.0033652151224408,0.328805744869008,7,-0.00306854726650485,0.00278363142570441,0.270307796889062,7,-0.0034071887526721,0.00284284346941868,0.275903236225465,7,-0.0126229405049867,0.00765626271793906,0.150303011226979,7,-0.00119976343605644,0.00587073755244607,0.846127761482972,NA,NA,NA,NA,"ADAM23",-0.00328620732386624,0.483060603105487
"ADAM8_P78325_OID21039_v1_Neurology","vpa",12,-0.00155928641969676,0.00354993791366999,0.660485258406102,12,-0.00212920021285246,0.00370409890282614,0.565411198161555,12,-0.00192283066190767,0.00367130685572865,0.610845033777985,12,-0.00192283066190767,0.00537274277109799,0.727201202379423,12,-0.0034751685937897,0.00750218978000666,0.653123543359525,NA,NA,NA,NA,"ADAM8",-0.00155928641969676,0.180136871106729
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","vpa",2,-0.00812733356832004,0.0300016105908866,0.786470578946594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADAMTS1",-0.00812733356832004,0.104317519245574
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","vpa",13,0.0018734888796027,0.0123219548116352,0.879151618720783,13,-0.0136030161461596,0.0124620110511847,0.275027132935067,13,-0.021048714611201,0.0110663952532761,0.0814364337398993,13,0.0596110295748002,0.0374646316016821,0.137565680350308,13,-0.0271514273925609,0.0315394197962162,0.4076811544535,NA,NA,NA,NA,"ADAMTS15",0.0018734888796027,0.0559362199257135
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","vpa",13,0.00386528210099464,0.00305042198660141,0.205108705960963,13,0.00239474822910307,0.00366491077094753,0.513481638715254,13,0.00270545283116277,0.0033651724032975,0.437059076754598,13,0.0188121576751533,0.00741852864311284,0.0261376745386088,13,0.00022250830963828,0.00601864004780241,0.971171426634969,NA,NA,NA,NA,"ADAMTS16",0.00386528210099464,0.688015905352929
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","vpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00663433750729245,0.0112782129741125,0.556368742263141,"ADAMTS4",-0.00663433750729245,0.25463727739308
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","vpa",24,0.000386809146940535,0.00221653336613428,0.861463995612587,24,0.00247012252832582,0.00268005893614125,0.356702172442558,24,0.0018643414161942,0.00242909858208172,0.45059011104054,24,0.00237998748538772,0.00487932602290085,0.630330316055826,24,0.00451632175426341,0.00403656676172435,0.275271285553334,NA,NA,NA,NA,"ADAMTS8",0.000386809146940535,0.0647628689223167
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","vpa",5,0.000226269976972747,0.0149658037549981,0.987937136803696,5,0.00335255664749015,0.0121744045479367,0.783026256307751,5,0.00542502620789018,0.0128906762690537,0.695492997244575,5,-0.00474526309957948,0.0195937319224264,0.820548795124109,5,0.0355776662324854,0.0393015213874304,0.432064607297586,NA,NA,NA,NA,"ADAMTSL2",0.000226269976972747,0.00527068902355346
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","vpa",10,-0.00307305396877849,0.00382631488840257,0.421895718961754,10,-0.00247692223357259,0.00543418031903362,0.648530780920046,10,0.0022638589045893,0.00619402961596743,0.723187670860586,10,0.00820235106129132,0.00754609866070706,0.305304183030037,10,0.00208246059090747,0.00708844787675865,0.776401855417129,NA,NA,NA,NA,"ADAMTSL4",-0.00307305396877849,0.374794881446088
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","vpa",14,0.000906148865552111,0.00274960296981182,0.741735278759002,14,-0.00386424155953358,0.00336633174624341,0.251006248810448,14,-0.00174091599249389,0.00324058308802136,0.600188602108986,14,-0.00456024045649056,0.00541888959647636,0.415255205142829,14,0.00267443391406688,0.00593076242447817,0.660071065163968,NA,NA,NA,NA,"ADAMTSL5",0.000906148865552111,0.129751064380418
"ADD1_P35611_OID30655_v1_Inflammation_II","vpa",9,0.00110121125387807,0.00610481230668758,0.856851012763767,9,-0.00619511002324499,0.00750354633318074,0.409017258722292,9,-0.000358676295630883,0.00674232350834257,0.958878799689042,9,0.00635209731525915,0.0116828508515679,0.601458979617908,9,0.004713535179079,0.0134583180476875,0.736466409362761,NA,NA,NA,NA,"ADD1",0.00110121125387807,0.0670946856142145
"ADGRB3_O60242_OID20974_v1_Neurology","vpa",36,-0.000839049109496586,0.000931876853390621,0.367914733276809,36,-0.000998035769450846,0.000948722502058881,0.292809368062876,36,-0.00126311541127287,0.000825437815188337,0.134947204355856,36,-0.00252246951248144,0.00169508279196465,0.145677228769455,36,-0.00317501345672105,0.00169484938549789,0.069640241372274,NA,NA,NA,NA,"ADGRB3",-0.000839049109496586,0.434252820343105
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","vpa",14,0.00214409832117715,0.0023047849327806,0.352225457865247,14,0.00464936850875497,0.00256207218090269,0.0695714580915482,14,0.00328552886808878,0.00209463651337282,0.140765228374524,14,0.00388506692366897,0.00626156380480603,0.545677266448278,14,0.00286386244363868,0.00311483170567526,0.375983948800634,NA,NA,NA,NA,"ADGRD1",0.00214409832117715,0.453179257650876
"ADGRE1_Q14246_OID31483_v1_Oncology_II","vpa",14,0.000949921939775308,0.00162902644535465,0.559810851954775,14,0.00191434014267765,0.00207105630490593,0.355314359884383,14,0.000963968216580236,0.0016033494430194,0.55803095907579,14,0.00349788427240196,0.00324265037830603,0.300325112382826,14,0.00125518405450997,0.00225915899050292,0.588694420485591,NA,NA,NA,NA,"ADGRE1",0.000949921939775308,0.251958686973115
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","vpa",12,0.00991746258422182,0.0036798645065784,0.00703755583995718,12,0.0108404129632878,0.00415996793334035,0.0091636263096613,12,0.0117088065372022,0.00387763245843517,0.0116645450500922,12,0.0101954087636461,0.00564435243094285,0.0982763870145437,12,0.0211507961114994,0.00760282906752449,0.0193852233870513,NA,NA,NA,NA,"ADGRE2",0.00991746258422182,2.15257814618833
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","vpa",11,0.00534832414530152,0.00388899374916263,0.169055108069888,11,0.00584341685065144,0.00407239787077937,0.151320274473876,11,0.00667709506637049,0.00348957643140683,0.0847222514011111,11,0.00837284573552766,0.00822364858135396,0.332610205341503,11,0.00748250794801762,0.00688615493368008,0.305456691364424,NA,NA,NA,NA,"ADGRE5",0.00534832414530152,0.771971702312881
"ADGRG1_Q9Y653_OID21294_v1_Oncology","vpa",8,-0.00517055534238705,0.00651205136150428,0.42719663272965,8,-0.00383892547394017,0.00800641665974809,0.631596410018118,8,-0.00359143959741737,0.00774284661190026,0.656841139762756,8,-0.0033490643981169,0.0114324002663317,0.77805778932044,8,-0.00438675029701835,0.0110441424529018,0.70496310465061,NA,NA,NA,NA,"ADGRG1",-0.00517055534238705,0.369372179183375
"ADH1B_P00325_OID30612_v1_Inflammation_II","vpa",3,-0.00944918014787241,0.0172996189432809,0.584923369526167,3,-0.00884015623692402,0.0144486643679452,0.540648868816024,3,-0.00972314601471702,0.0165560181637256,0.616479912905697,3,-0.010578458053369,0.0202973234858388,0.65420761295773,3,0.0216251940949661,0.042483712012805,0.700253903558887,NA,NA,NA,NA,"ADH1B",-0.00944918014787241,0.232901026861145
"ADH4_P08319_OID20117_v1_Cardiometabolic","vpa",3,-0.00310618062845078,0.00905090883902425,0.731455591704111,3,-0.00260650992307851,0.0085106830671662,0.759404176097281,3,-1.66702647143024e-05,0.00959655651681451,0.9987716793716,3,-0.0151703760159213,0.0146126527252275,0.408237122548137,3,0.0804519779672913,0.0576912271666478,0.396043226446498,NA,NA,NA,NA,"ADH4",-0.00310618062845078,0.135812035722266
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","vpa",6,0.00570294814560068,0.00527057967093055,0.279237273632262,6,0.00515763337036467,0.00618882548390964,0.404631362704189,6,0.00930512070446214,0.00666596669848242,0.221556653282073,6,-0.00693890800193113,0.0109940033419172,0.555663124423272,6,0.00647751227982073,0.00653951191343613,0.377990619131426,NA,NA,NA,NA,"ADIPOQ",0.00570294814560068,0.554026610932958
"ADM_P35318_OID21467_v1_Oncology","vpa",20,-0.000221914842486183,0.00446836296355721,0.960390490102556,20,-0.00622343690494076,0.00563692046084011,0.269571843633413,20,-0.00622697282453774,0.00691581617640398,0.379180840390038,20,-0.00430220906002285,0.00922084768263393,0.646109913467207,20,-0.0108226221003977,0.0120104908111745,0.379435560228218,NA,NA,NA,NA,"ADM",-0.000221914842486183,0.017552149027788
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","vpa",29,-0.00117200353756078,0.00088051250587103,0.183173543423022,29,-0.00227248147329982,0.00123019242203981,0.0647099123574643,29,-0.00129890940428835,0.000915314389246767,0.166910973275756,29,0.00072914979306811,0.00206578316846311,0.726757884835404,29,-0.000691813658418339,0.00148370719933182,0.644759712512591,NA,NA,NA,NA,"AFAP1",-0.00117200353756078,0.737137253239805
"AFM_P43652_OID30741_v1_Inflammation_II","vpa",11,-0.0012411168660703,0.00471395009130498,0.792330181840117,11,0.00459415638662778,0.0058100339089517,0.429102743758394,11,0.00452850442625216,0.00581998825147944,0.45452885078359,11,0.00100792434318768,0.0115805584341171,0.932361130279625,11,-0.0125557782495906,0.0121592407047109,0.328734678610854,NA,NA,NA,NA,"AFM",-0.0012411168660703,0.101093800394304
"AFP_P02771_OID20978_v1_Neurology","vpa",13,-0.00299878293664213,0.00283240262810568,0.28971740496152,13,-0.00477157061409366,0.00389158704811961,0.220151789662312,13,-0.00572399619425505,0.003585311805493,0.136357810590089,13,-0.00608525993583672,0.00687028686964147,0.393163365773667,13,-0.0126121703093509,0.00589960632548822,0.0558183957697618,NA,NA,NA,NA,"AFP",-0.00299878293664213,0.538025413489062
"AGR2_O95994_OID20896_v1_Neurology","vpa",4,-0.00108908079818046,0.0200172937013793,0.956610905913006,4,0.00231275266393144,0.012419491770629,0.852272562153581,4,0.00191824765800969,0.0118538133338667,0.88172821255592,4,0.00191824765800969,0.0155197683486547,0.909447845436505,4,0.365154622947744,0.128341967132583,0.104521418715097,NA,NA,NA,NA,"AGR2",-0.00108908079818046,0.0192646722296413
"AGR3_Q8TD06_OID21243_v1_Oncology","vpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0473930855464241,0.0361960527999778,0.190417842254874,"AGR3",0.0473930855464241,0.720292360416922
"AGRN_O00468_OID20786_v1_Inflammation","vpa",12,0.000341557410582295,0.00143351182624252,0.811674637649375,12,0.00121451740660315,0.00176429524751515,0.491209288657771,12,0.000864266706709107,0.00161496913759999,0.603189780180756,12,0.000471776076194603,0.00231984119540216,0.842562348386473,12,0.0021088403724116,0.00377276540126802,0.588484100914136,NA,NA,NA,NA,"AGRN",0.000341557410582295,0.0906180241955297
"AGRP_O00253_OID20658_v1_Inflammation","vpa",4,-0.00610476356018051,0.0150145404149874,0.684309066132407,4,-0.0109930932379075,0.0123433258152253,0.373138265882054,4,-0.0122477593628787,0.0122110682945328,0.389761635223534,4,-0.00703721933236152,0.0214007767503446,0.76390146155819,4,-0.0320393336061357,0.0591365381179189,0.642253663913533,NA,NA,NA,NA,"AGRP",-0.00610476356018051,0.164747706174675
"AGT_P01019_OID30709_v1_Inflammation_II","vpa",7,-0.00476117607568283,0.00377994527584282,0.207817800783135,7,-0.00327042965480283,0.00418099229563942,0.434088966112454,7,-0.00304117097151605,0.00416382618374031,0.492679541987253,7,-0.0047240699112176,0.00851642912462854,0.599151577060444,7,-3.36715507745086e-05,0.0052281539386151,0.995110381199534,NA,NA,NA,NA,"AGT",-0.00476117607568283,0.682317255379482
"AGXT_P21549_OID20139_v1_Cardiometabolic","vpa",2,0.00296733432983598,0.00458771836259636,0.517761661449354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGXT",0.00296733432983598,0.285870110790721
"AHCY_P23526_OID20199_v1_Cardiometabolic","vpa",12,-0.000151734050484944,0.000974101655126515,0.876215746195534,12,0.000661283800558544,0.00105205765757281,0.529635636000938,12,-0.00017815514228367,0.000909380812515598,0.848254166778196,12,0.000681165137194045,0.00366227482656971,0.855834132712585,12,0.000193968773223208,0.00118017970277119,0.872726061473334,NA,NA,NA,NA,"AHCY",-0.000151734050484944,0.0573889465191937
"AHNAK_Q09666_OID30260_v1_Cardiometabolic_II","vpa",7,-0.00331235454160898,0.00216559161933888,0.126131141340737,7,-0.00388806760244635,0.00249900912579885,0.119745263968043,7,-0.00365109789639255,0.00233353991518647,0.168707800969617,7,-0.00254835756966887,0.00363170943974909,0.509157424527236,7,-0.00427834060366047,0.00304221418083839,0.218630422262603,NA,NA,NA,NA,"AHNAK",-0.00331235454160898,0.899177674388646
"AHNAK2_Q8IVF2_OID30244_v1_Cardiometabolic_II","vpa",13,0.000699725516838547,0.00330626374728823,0.832390766067326,13,-6.26991431478437e-05,0.00291699013399125,0.982851218513674,13,-0.000143785452662304,0.00234393850050774,0.952095488549218,13,0.000706675244949995,0.00461506198986294,0.880845458655977,13,-0.00120261455816012,0.00734960900662273,0.872990307638981,NA,NA,NA,NA,"AHNAK2",0.000699725516838547,0.0796727461781544
"AHSG_P02765_OID30706_v1_Inflammation_II","vpa",6,0.00352892471960835,0.00283352213795791,0.212977460028731,6,0.00362192127684677,0.00297968402757892,0.224160694350254,6,0.00318131864052269,0.00296210019561916,0.331893830097998,6,0.0061343199428829,0.0053485024677674,0.30331620335852,6,0.00589780574829823,0.00479335525225808,0.285952698765642,NA,NA,NA,NA,"AHSG",0.00352892471960835,0.671666356669822
"AHSP_Q9NZD4_OID21078_v1_Neurology","vpa",2,-0.0252721144387107,0.0219346128037229,0.249256624648181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AHSP",-0.0252721144387107,0.603353290348637
"AIF1L_Q9BQI0_OID30204_v1_Cardiometabolic_II","vpa",7,0.00368027286671173,0.00375438176727943,0.326957452904223,7,0.00295101773625116,0.0039480006969879,0.454779040752446,7,0.00345345997057066,0.00427836247109303,0.450360929830492,7,0.0079807382864743,0.00697809467535684,0.296323785759496,7,-0.00333367355743931,0.00804476137773684,0.695766278579102,NA,NA,NA,NA,"AIF1L",0.00368027286671173,0.485508758566434
