"coding","meaning","beta","se","pvalue","n","outlier_count","outlier_pvalue","heteroscedasticity_pvalue","protein","-LOG10P"
21,"ACRBP;Acrosin-binding protein",-0.000328612802211766,0.00127955047611978,0.797325019181345,8177,1,0.0442503863248525,0.247387433531318,"ACRBP",0.0983646080100902
22,"ACRV1;Acrosomal protein SP-10",0.0025372137383242,0.000817634863386585,0.00192165857917594,7992,10,1.5061004196256e-05,3.02314946679259e-173,"ACRV1",2.7163237708565
23,"ACSL1;Long-chain-fatty-acid--CoA ligase 1",-0.000519645831117541,0.00127543230384215,0.683705198360478,7976,1,0.118785348982859,0.108252229999113,"ACSL1",0.165131118051274
24,"ACTA2;Actin, aortic smooth muscle",-0.00293325816991544,0.00116732948211458,0.0119948591090746,9236,1,0.0340583976411655,5.28903049612927e-26,"ACTA2",1.9210048488642
25,"ACTN2;Alpha-actinin-2",0.00699791222785681,0.00123079757681114,1.34904010708349e-08,7976,2,0.0328794213261028,2.83490036853518e-12,"ACTN2",7.86997513852223
26,"ACTN4;Alpha-actinin-4",-0.00214225956469312,0.00132103641958324,0.104912290464007,9256,1,0.199773423953495,0.238180270236279,"ACTN4",0.979173631272298
27,"ACVRL1;Serine/threonine-protein kinase receptor R3",-0.000699126427704816,0.00119302932712539,0.557883377603166,9333,1,0.0260990794534729,0.144300621497707,"ACVRL1",0.253456578404592
28,"ACY1;Aminoacylase-1",-0.00327741180552722,0.00116197604634308,0.00480421875022752,9380,1,0.00670972915651443,1.77161587940119e-07,"ACY1",2.31837722611221
29,"ACY3;N-acyl-aromatic-L-amino acid amidohydrolase",0.00109718448922669,0.00122268228497203,0.36955472452477,7976,1,0.0458093550864986,1.67448625092885e-08,"ACY3",0.432321241168095
30,"ACYP1;Acylphosphatase-1",0.000629416778448641,0.0012628373803401,0.618205468089589,8002,1,0.00683703712468579,1.66036852106515e-06,"ACYP1",0.20886715787732
31,"ADA;Adenosine deaminase",0.00936613132236522,0.00136806821400371,8.052296986168e-12,9483,1,0.273595529363328,1.19045967148757e-06,"ADA",11.0940802157661
32,"ADA2;Adenosine deaminase 2",-0.00255799844582294,0.00126690759910053,0.0435067385649178,9293,1,0.0763925007734964,0.121704017559434,"ADA2",1.361443471898
33,"ADAM12;Disintegrin and metalloproteinase domain-containing protein 12",-0.00578077331712323,0.00120052315986811,1.49751450979626e-06,7992,1,0.200159905115677,6.20095107720697e-31,"ADAM12",5.82462896092936
34,"ADAM15;Disintegrin and metalloproteinase domain-containing protein 15",-0.000102502362651889,0.00130151126174824,0.937228080231951,9236,1,0.0198918048869304,0.215756351000855,"ADAM15",0.0281547080103107
35,"ADAM22;Disintegrin and metalloproteinase domain-containing protein 22",-0.00698661892223353,0.00126914930911487,3.79032675123932e-08,9346,1,0.0566756160832766,0.358823454081562,"ADAM22",7.42132334936085
36,"ADAM23;Disintegrin and metalloproteinase domain-containing protein 23",0.000826116377162993,0.0013503106810949,0.540686593298279,9483,1,0.477744659579058,0.449804780867298,"ADAM23",0.26705439892588
37,"ADAM8;Disintegrin and metalloproteinase domain-containing protein 8",-0.00481859064985265,0.00129760422576781,0.000205625447670312,9487,1,1.9801658408662,0.261154930523667,"ADAM8",3.68692313919575
38,"ADAM9;Disintegrin and metalloproteinase domain-containing protein 9",-0.00201988593623865,0.00124545406385807,0.104883245188779,8197,1,0.0142610432922098,0.0812024477944953,"ADAM9",0.979293883619883
39,"ADAMTS1;A disintegrin and metalloproteinase with thrombospondin motifs 1",-0.00285897405179283,0.00124409193337455,0.0215852174653086,7992,2,0.0271005023676228,0.00185791364918876,"ADAMTS1",1.66584357158461
40,"ADAMTS13;A disintegrin and metalloproteinase with thrombospondin motifs 13",0.00392874281622741,0.00135089938503214,0.0036431077701794,9489,1,1.28974750671891,0.706568580538679,"ADAMTS13",2.43852798129667
41,"ADAMTS15;A disintegrin and metalloproteinase with thrombospondin motifs 15",-0.00237979204354699,0.00121018253568615,0.0492734408230417,9372,1,0.000608737488797384,0.665902133939484,"ADAMTS15",1.30738710936537
42,"ADAMTS16;A disintegrin and metalloproteinase with thrombospondin motifs 16",-0.00793825418389642,0.00119735549350889,3.5494320371837e-11,9236,1,1.23091755851717,1.38172529488649e-14,"ADAMTS16",10.4498411350719
43,"ADAMTS4;A disintegrin and metalloproteinase with thrombospondin motifs 4",-0.000912348040214663,0.00123687325806864,0.460764351690803,7992,1,0.436645857680988,5.44786913413488e-09,"ADAMTS4",0.336521128679585
44,"ADAMTS8;A disintegrin and metalloproteinase with thrombospondin motifs 8",0.0112258914375135,0.00131311329309272,1.43409912491286e-17,9447,1,0.0252881221541612,0.0226126742679428,"ADAMTS8",16.8434208292018
45,"ADAMTSL2;ADAMTS-like protein 2",-0.0041056621565787,0.00119843272063534,0.00061585780202514,8231,1,0.193715330179115,0.000508465168221272,"ADAMTSL2",3.21051955232388
46,"ADAMTSL4;ADAMTS-like protein 4",0.00326737233846243,0.00122259082539604,0.00754414699221399,8009,1,0.21434344425609,2.99512081353862e-10,"ADAMTSL4",2.12238985827636
47,"ADAMTSL5;ADAMTS-like protein 5",0.0102907494774439,0.00125989723157279,3.60531792063295e-16,8213,1,0.148022107126821,0.00280644686309322,"ADAMTSL5",15.443056432723
48,"ADCYAP1R1;Pituitary adenylate cyclase-activating polypeptide type I receptor",0.000385642915114558,0.00132357016898743,0.770778249799569,9192,1,0.40361293418351,0.0104133556066509,"ADCYAP1R1",0.113070548979353
49,"ADD1;Alpha-adducin",0.00310650625636425,0.00124706730601616,0.0127566994435293,8038,1,0.0492563662727249,1.62170904674975e-06,"ADD1",1.89426167662433
50,"ADGRB3;Adhesion G protein-coupled receptor B3",-0.00202011543985762,0.00130355042744714,0.121246887211903,9333,1,0.618275822710206,0.0284230411782261,"ADGRB3",0.91632940228485
51,"ADGRD1;Adhesion G-protein coupled receptor D1",0.00294308616157781,0.00109826425917084,0.00738250882876948,8038,2,0.0136919575237245,3.22584673601484e-18,"ADGRD1",2.1317960249882
52,"ADGRE1;Adhesion G protein-coupled receptor E1",-0.00197861074112766,0.00124552310813622,0.112194317151402,8197,1,0.0256813320432141,0.000311576739724501,"ADGRE1",0.950029140337359
53,"ADGRE2;Adhesion G protein-coupled receptor E2",0.00352590086723543,0.00127133590472376,0.00555858402618569,9448,1,1.98575573599486,0.000439155269024296,"ADGRE2",2.25503582495256
54,"ADGRE5;Adhesion G protein-coupled receptor E5",0.00260900340991762,0.00126782581789971,0.0396313932550552,9431,1,0.111569217210132,0.000592075853446338,"ADGRE5",1.4019606596278
55,"ADGRF5;Adhesion G protein-coupled receptor F5",-0.00278962757588986,0.00126732577100252,0.0277501939263425,8213,1,0.135342610686697,4.86692628700453e-17,"ADGRF5",1.55673397755586
56,"ADGRG1;Adhesion G-protein coupled receptor G1",-0.00615384192411343,0.00124904701521254,8.50068156509028e-07,9372,1,0.537156981358508,0.00146668187064045,"ADGRG1",6.07054625215734
57,"ADGRG2;Adhesion G-protein coupled receptor G2",0.0173436008794744,0.00114546057604305,3.48939957015713e-51,9380,1,0.00440257623693562,4.14585009769647e-08,"ADGRG2",50.4572492967661
58,"ADGRV1;Adhesion G-protein coupled receptor V1",-0.00120208190714764,0.00127676450481726,0.34647404387205,7964,1,0.0515808567171682,0.101879731139668,"ADGRV1",0.460329295035937
59,"ADH1B;All-trans-retinol dehydrogenase",-0.00464836223054026,0.00115990352416396,6.19090420698614e-05,8038,1,0.0332640414756413,4.5291557109771e-26,"ADH1B",4.20824591585451
60,"ADH4;All-trans-retinol dehydrogenase [NAD(+)] ADH4",-0.0060186508417975,0.00118444887362662,3.82023919105724e-07,9236,1,0.216295167694694,3.20669567523563e-22,"ADH4",6.41790944439086
61,"ADIPOQ;Adiponectin",0.00418383456079663,0.00101927649057525,4.08737007078324e-05,8237,3,0.00253129182788856,1.82797664142326e-47,"ADIPOQ",4.38855603945428
62,"ADM;Pro-adrenomedullin",-0.0058902207204543,0.0010887465779125,6.45285224118344e-08,9482,1,0.0295237220057544,0.0393370816927964,"ADM",7.19024827934869
63,"ADRA2A;Alpha-2A adrenergic receptor",-0.00191501001765881,0.0012556248602292,0.127262655595584,7976,1,0.143385434203951,0.632014207085913,"ADRA2A",0.895299018562665
64,"AFAP1;Actin filament-associated protein 1",-0.00162762778260985,0.00126967030183993,0.199904434418727,8038,1,0.103391320953467,0.227003551573164,"AFAP1",0.699177571953803
65,"AFM;Afamin",-0.00347950613584562,0.00115383242173464,0.0025724817802886,8237,1,0.0176885945251369,0.000595416298080506,"AFM",2.58964769246374
66,"AFP;Alpha-fetoprotein",2.36017016693969e-05,0.00131690323548949,0.985701364391647,9325,1,1.59560814083596,0.000527845590246247,"AFP",0.00625464230182929
67,"AGBL2;Cytosolic carboxypeptidase 2",0.00149978286664032,0.00125924547126742,0.233682446047531,7964,1,0.405211505334548,0.411956342704264,"AGBL2",0.631373910076849
68,"AGER;Advanced glycosylation end product-specific receptor",-0.00088761407533407,0.00124849726200802,0.477135415149583,9391,1,0.563015436690475,0.00573851615778565,"AGER",0.32135834694303
69,"AGR2;Anterior gradient protein 2 homolog",0.000967142342489205,0.00126284544980474,0.44378894237837,9198,1,0.299197990766771,0.198503718301719,"AGR2",0.352823523023082
70,"AGR3;Anterior gradient protein 3",0.0040145190879806,0.0013018902678724,0.00205115125648278,9179,1,1.48611380429836,0.00316226784092788,"AGR3",2.68800231260399
71,"AGRN;Agrin",-0.00536367923637529,0.00124389200472855,1.63419575262448e-05,9448,1,0.602151720002865,0.152496029839455,"AGRN",4.78669592259387
72,"AGRP;Agouti-related protein",-0.00166407302523216,0.00133379130582528,0.212198826031975,9483,1,0.786017201044039,0.958607580288017,"AGRP",0.673257023117268
73,"AGT;Angiotensinogen",0.0021188848811827,0.00124275818854978,0.0882349226906816,8228,1,0.0597676084722149,4.23695524272053e-10,"AGT",1.0543594904915
74,"AGXT;Serine--pyruvate aminotransferase",-0.00334958948145018,0.0012966132414901,0.00979997460317402,9380,1,0.229664832577517,6.07528317967695e-17,"AGXT",2.0087750497887
75,"AHCY;Adenosylhomocysteinase",0.00076806504594028,0.00133904258899196,0.566257232141642,9380,1,0.604651885081619,0.012313799303097,"AHCY",0.246986238207986
76,"AHNAK;Neuroblast differentiation-associated protein AHNAK",0.00680913107527579,0.00116701204958171,5.59981620938348e-09,8009,1,0.241619849650205,9.38187322251128e-21,"AHNAK",8.2518262266653
77,"AHNAK2;Protein AHNAK2",0.00251433813710023,0.00124371747214343,0.0432477157059096,8009,1,0.0438736675918025,3.09271947316061e-08,"AHNAK2",1.36403682652327
78,"AHSA1;Activator of 90 kDa heat shock protein ATPase homolog 1",0.000423716017126402,0.00128058312112041,0.740745586061222,8177,1,0.28438687387835,0.173677606791497,"AHSA1",0.130330927704767
79,"AHSG;Alpha-2-HS-glycoprotein",-0.00275973178484445,0.00126306804438067,0.0289211874142062,8228,1,0.509358491542874,3.6758169450887e-07,"AHSG",1.53878388022775
80,"AHSP;Alpha-hemoglobin-stabilizing protein",-0.00256247794148656,0.00129900121330507,0.048564489397284,9397,1,0.0555258205762817,1.03334871925091e-22,"AHSP",1.31368117303768
81,"AIDA;Axin interactor, dorsalization-associated protein",-0.00127636976474974,0.00127134167728244,0.315430756068127,8000,1,0.867970954632996,0.999618669506761,"AIDA",0.501095963069718
82,"AIF1;Allograft inflammatory factor 1",-0.000802002973501741,0.00133266006795299,0.547318074845533,9192,1,0.545372673398341,0.0309568420576266,"AIF1",0.261760209310341
83,"AIF1L;Allograft inflammatory factor 1-like",0.000279232267552182,0.00127552636704051,0.826721598746039,8009,1,0.573696756212699,1.06122371751121e-25,"AIF1L",0.0826407159422211
84,"AIFM1;Apoptosis-inducing factor 1, mitochondrial",-0.00142967308216608,0.00131786938527948,0.278021979735499,9358,1,0.200144409763636,0.00104586380214798,"AIFM1",0.555920868468607
85,"AK1;Adenylate kinase isoenzyme 1",-0.000397283648738449,0.0013291060269471,0.765015024913561,9380,1,0.290476993766159,5.81065264311934e-08,"AK1",0.11633003520851
86,"AK2;Adenylate kinase 2, mitochondrial",0.000876696263309528,0.00128074200229789,0.493664865597291,8212,1,0.632712796473121,0.22138633150761,"AK2",0.306567780660138
87,"AKAP12;A-kinase anchor protein 12",0.00750574931518759,0.00124860860437529,1.92099237772514e-09,8038,1,0.0428984311233577,1.58384429108614e-05,"AKAP12",8.716474358365
88,"AKR1B1;Aldo-keto reductase family 1 member B1",0.00283591776043158,0.00132901421898091,0.0328814529386607,9192,1,3.77333080525773,0.01358349363456,"AKR1B1",1.4830490004598
89,"AKR1B10;Aldo-keto reductase family 1 member B10",-0.000357940085659587,0.00127149463199865,0.778325570591865,8000,1,0.368739592016578,0.945356292701781,"AKR1B10",0.1088387012941
90,"AKR1C4;Aldo-keto reductase family 1 member C4",-0.0011313831366155,0.00134809011087302,0.401351413414818,9236,1,0.350975376016712,0.290268267994185,"AKR1C4",0.3964752032561
91,"AKR7L;Aflatoxin B1 aldehyde reductase member 4",-0.000364697475162425,0.00123173035752626,0.767172510154821,7992,1,0.479474915195062,8.8780185461719e-20,"AKR7L",0.115106967492717
92,"AKT1S1;Proline-rich AKT1 substrate 1",0.00105878321155675,0.00131354678620791,0.420235306333281,9244,1,0.188437673176675,0.0358000464706634,"AKT1S1",0.37650746287347
93,"AKT2;RAC-beta serine/threonine-protein kinase",0.000506544284723898,0.00127324090912754,0.690759584169519,8208,1,0.465690486916795,0.231521966488455,"AKT2",0.160673080608976
94,"AKT3;RAC-gamma serine/threonine-protein kinase",0.00162417684909442,0.00131416728869169,0.216528227755668,9150,1,0.677981695547342,0.601162002030262,"AKT3",0.664485478712905
95,"ALCAM;CD166 antigen",0.000467864811676496,0.00121679926822928,0.700613181738553,9489,1,0.12840362831891,8.73706083231257e-05,"ALCAM",0.15452169587579
96,"ALDH1A1;Retinal dehydrogenase 1",-0.000470332766243517,0.00126504096121016,0.710055712193605,9418,1,0.516800941268772,1.51723946695911e-16,"ALDH1A1",0.148707574451316
97,"ALDH2;Aldehyde dehydrogenase, mitochondrial",-0.00334624183324479,0.00129137205897881,0.00958038394693464,8177,1,0.0241426124721146,0.00176035710773768,"ALDH2",2.01861708562984
98,"ALDH3A1;Aldehyde dehydrogenase, dimeric NADP-preferring",0.000248771580886774,0.00124323324329924,0.84140634582693,9358,1,0.740409892988365,4.31823470304078e-08,"ALDH3A1",0.0749942168885183
99,"ALDH5A1;Succinate-semialdehyde dehydrogenase, mitochondrial",-0.0032315873804653,0.00126137029207446,0.0104258888418818,8208,1,0.0452260945559104,0.0534464881343268,"ALDH5A1",1.98188690971925
100,"ALMS1;Alstrom syndrome protein 1",0.000405918608614405,0.00126875083982817,0.74902541970856,8071,1,0.155423336214308,0.29976621140303,"ALMS1",0.125503443379531
101,"ALPI;Intestinal-type alkaline phosphatase",0.00156680416542658,0.00127708401726623,0.219911172756591,7992,2,0.0266508410044243,0.0019875918039925,"ALPI",0.657752705412873
102,"ALPP;Alkaline phosphatase, placental type",0.000644602297994063,0.00120881061351767,0.593870888321519,9372,1,0.00382224957425112,0.0909788782303289,"ALPP",0.226307963409964
103,"AMBN;Ameloblastin",-0.00030424981686984,0.00132842553234882,0.818850365375909,9256,1,0.097684395202781,0.0204499377233263,"AMBN",0.0867954528535304
104,"AMBP;Protein AMBP",9.65192076852569e-05,0.00121774452078908,0.936826991418382,9471,1,0.0900588983880057,0.452713919829646,"AMBP",0.0283406050672125
105,"AMDHD2;N-acetylglucosamine-6-phosphate deacetylase",-0.00261041157310505,0.00127409833047281,0.0405103911959073,8231,1,0.504729621060668,0.266390118959352,"AMDHD2",1.39243356295308
106,"AMFR;E3 ubiquitin-protein ligase AMFR",-0.00208534198374157,0.00134149060379255,0.120100406254872,9244,1,1.5012744960921,0.000117722129660551,"AMFR",0.920455523538387
107,"AMIGO1;Amphoterin-induced protein 1",-0.000898153332910669,0.00128873698103513,0.485869870435656,8000,1,0.157037108039529,0.331687701816064,"AMIGO1",0.313480031394377
108,"AMIGO2;Amphoterin-induced protein 2",0.00117106880186876,0.00133723859055731,0.381195715213379,9372,1,0.0539523131908492,0.466969553151748,"AMIGO2",0.41885198964348
109,"AMN;Protein amnionless",-0.00527463476454719,0.0013140931165759,6.01961274970182e-05,9256,1,0.32984637583544,0.0139527659157686,"AMN",4.22043144662875
110,"AMOT;Angiomotin",-0.00431063241314675,0.00112505778621373,0.000128348609843038,8038,1,0.0536568087888429,5.60420338769649e-15,"AMOT",3.89160883085516
111,"AMOTL2;Angiomotin-like protein 2",-0.00175392610290975,0.00126196361114019,0.164615836768138,8151,1,1.23650240539206,6.17497851313208e-10,"AMOTL2",0.783528386072931
112,"AMPD3;AMP deaminase 3",-0.00151377269330552,0.00127743588945958,0.236048350100804,8212,1,0.257527884773223,2.91996455234588e-06,"AMPD3",0.626999030795618
114,"AMY2A;Pancreatic alpha-amylase",0.00216659071939786,0.00123198502540022,0.0786764472548723,9014,1,0.0341312984029542,1.5227161121247e-09,"AMY2A",1.1041552594853
115,"AMY2B;Alpha-amylase 2B",0.00245508815497438,0.00120657120663825,0.0419046546775935,8770,1,0.0104670099518243,1.19527682245285e-10,"AMY2B",1.37773773387099
116,"ANG;Angiogenin",-0.00282856520063804,0.00126307465521529,0.0251515611780376,9331,1,2.85499954938755,1.15168827101678e-12,"ANG",1.59943505275659
117,"ANGPT1;Angiopoietin-1",0.00109162726573497,0.00134939009229184,0.418548195503434,9381,1,1.19576318565469,0.924995991650955,"ANGPT1",0.378254526115044
118,"ANGPT2;Angiopoietin-2",-0.00371495572780979,0.0013243310837556,0.00503947556637196,9482,1,0.186118199489309,8.22818820856449e-05,"ANGPT2",2.29761465611028
119,"ANGPTL1;Angiopoietin-related protein 1",-0.000928906572430172,0.00128172201922509,0.468634063808642,9244,1,0.585765941565368,1.85128463288702e-05,"ANGPTL1",0.32916614683924
120,"ANGPTL2;Angiopoietin-related protein 2",-0.00152053213772143,0.00126555488473005,0.229597389935098,9418,1,0.0598181840506035,0.732276756506557,"ANGPTL2",0.639033053309026
121,"ANGPTL3;Angiopoietin-related protein 3",0.00471404933221117,0.00121779000776098,0.000109132660009249,9371,1,1.1331595212554,0.691234797620584,"ANGPTL3",3.96204525913522
122,"ANGPTL4;Angiopoietin-related protein 4",-0.00316021404737575,0.00128730402084011,0.014109984492872,9434,1,0.682228744434312,2.22984027105761e-05,"ANGPTL4",1.85047346354288
123,"ANGPTL7;Angiopoietin-related protein 7",-0.00233654923358035,0.00130717937021009,0.0738928801475438,9482,1,0.131613609911407,0.000338817762673417,"ANGPTL7",1.13139740546982
124,"ANK2;Ankyrin-2",0.000574332699880313,0.00126152766667139,0.648929134489517,7976,1,0.399509031449246,0.0100687480013294,"ANK2",0.187802727206648
125,"ANKMY2;Ankyrin repeat and MYND domain-containing protein 2",-0.000123853577206892,0.00126387028936778,0.92193834396718,7992,1,0.0587575298487079,0.00120963003168171,"ANKMY2",0.0352981220810583
126,"ANKRA2;Ankyrin repeat family A protein 2",-0.000227762471757169,0.0012688640376478,0.857548857168761,7936,1,0.252127435200077,0.485911425183468,"ANKRA2",0.0667411275016998
127,"ANKRD54;Ankyrin repeat domain-containing protein 54",0.00201878120685104,0.00132470889111249,0.127557343367057,9192,1,2.6468326199364,1.74799439601513e-08,"ANKRD54",0.894294534372965
128,"ANP32C;Acidic leucine-rich nuclear phosphoprotein 32 family member C",-0.00044978577314482,0.00126556565501342,0.722297113727194,8009,1,0.0129519861641346,0.106807123989491,"ANP32C",0.141284120561081
129,"ANPEP;Aminopeptidase N",-0.00107321349725978,0.00134804565389102,0.425979270732574,9387,1,1.47288092953069,0.000862247003944491,"ANPEP",0.37061153429047
130,"ANXA1;Annexin A1",-0.00104288093159351,0.00123081218443075,0.396847107327146,7995,1,0.0975931758842001,1.38912673004119e-11,"ANXA1",0.401376780978698
131,"ANXA10;Annexin A10",0.00217816089194409,0.00127401558395167,0.0873584018371735,9244,1,0.579535129442923,0.0278075641864973,"ANXA10",1.05869531969023
132,"ANXA11;Annexin A11",0.000862035375424262,0.00135798106929861,0.525579674497832,9371,1,4.42858306635935,0.00380268880720583,"ANXA11",0.279361438395227
133,"ANXA2;Annexin A2",-0.0010345549900595,0.00122140006957516,0.397007547752866,7897,1,0.0356836349184966,2.0341359172242e-12,"ANXA2",0.401201236520863
134,"ANXA3;Annexin A3",0.00107474293169027,0.00134864762438434,0.425526658211411,9487,1,0.418211850903053,0.193830940036388,"ANXA3",0.37107322723285
135,"ANXA4;Annexin A4",0.000538854559945172,0.0013400341152047,0.687604911977539,9337,1,0.318495676244679,0.737342961775305,"ANXA4",0.162661029545891
136,"ANXA5;Annexin A5",-0.00283372493490257,0.00131027506727818,0.0305903090693238,9231,1,3.28751789168968,0.636382794238595,"ANXA5",1.51441613509692
137,"AOC1;Amiloride-sensitive amine oxidase [copper-containing]",-0.00131522134970577,0.0013230686000744,0.320215355140342,9256,1,0.887826260133345,0.0280985431617246,"AOC1",0.494557846392898
138,"AOC3;Membrane primary amine oxidase",-0.00189176192874197,0.00127761153987165,0.138719562716491,9405,1,0.869022269808376,0.189198660060752,"AOC3",0.857862288885413
139,"AP1G2;AP-1 complex subunit gamma-like 2",0.000413650852948908,0.00127533975166099,0.745684703267128,8177,1,0.173058747301045,0.00040572218390023,"AP1G2",0.127444765793372
140,"AP2B1;AP-2 complex subunit beta",-0.000665134092113758,0.00127853201381513,0.602915858920027,8000,1,0.0110015355605445,0.0551650011970652,"AP2B1",0.219743292431092
141,"AP3B1;AP-3 complex subunit beta-1",2.94488116322005e-05,0.00128553938794644,0.981724419129592,8197,1,0.0807231732432407,0.000188395345692614,"AP3B1",0.00801040635558489
142,"AP3S2;AP-3 complex subunit sigma-2",0.000206650938988081,0.00127554048798086,0.87130158710074,8212,1,0.694670671133122,0.243894911409839,"AP3S2",0.059831494885395
143,"APBB1IP;Amyloid beta A4 precursor protein-binding family B member 1-interacting protein",-0.00062545617917678,0.0013308159189988,0.638380629127417,9372,1,0.48246824343185,6.3457134592698e-19,"APBB1IP",0.194920299587633
144,"APCS;Serum amyloid P-component",-0.00293002372175308,0.00104523434199784,0.00507145850645492,8155,1,0.11336753457416,1.8551673062395e-20,"APCS",2.29486712346483
145,"APEX1;DNA-(apurinic or apyrimidinic site) endonuclease",-0.000562447942551949,0.00135352786905874,0.677754475371974,9458,1,0.432404629978013,7.24541274625444e-07,"APEX1",0.168927605989549
146,"APLP1;Amyloid-like protein 1",-0.00334115202340645,0.00127836720852537,0.0089734821498859,9380,1,0.150569795520669,0.0159082956394549,"APLP1",2.0470389967526
147,"APOA1;Apolipoprotein A-I",0.00962198403522392,0.00112864499033713,1.79662195985014e-17,8237,1,0.000866756044577843,4.33082741827082e-21,"APOA1",16.745543296304
148,"APOA2;Apolipoprotein A-II",0.000533086248325184,0.00118843868298101,0.653760812425591,8228,1,0.345647892120729,1.12801048907396e-15,"APOA2",0.184581115351532
149,"APOA4;Apolipoprotein A-IV",0.00990771165269244,0.00121097041534162,3.21967898150914e-16,8237,2,0.00347509851309944,0.000130336022203381,"APOA4",15.4921874275306
150,"APOB;Apolipoprotein B-100",0.000370335956299534,0.00127796840662589,0.771988111062309,8228,1,0.121816778194222,0.613188378172998,"APOB",0.112389387928245
151,"APOBR;Apolipoprotein B receptor",0.000974594009114406,0.00124358947067249,0.433242715536702,8009,1,0.214994972865165,0.0171354150430849,"APOBR",0.363268730700162
152,"APOC1;Apolipoprotein C-I",0.00768544100446755,0.00114713693042637,2.22669310790301e-11,8218,1,0.115256719071888,3.95183899949535e-28,"APOC1",10.6523396351117
153,"APOD;Apolipoprotein D",0.00438779179311107,0.00111212916234769,8.03620564842556e-05,7864,3,0.00516827563412789,5.91900701188952e-28,"APOD",4.09494895808187
154,"APOE;Apolipoprotein E",0.000157875281098408,0.00124463679971671,0.899066609099093,8237,1,0.18269328386559,0.00333506415123577,"APOE",0.0462081315230984
