"coding","meaning","beta","se","pvalue","n","outlier_count","outlier_pvalue","heteroscedasticity_pvalue","protein","-LOG10P"
37,"ADAM8;Disintegrin and metalloproteinase domain-containing protein 8",-0.0936145024553621,0.0121034676839305,1.07383175175733e-14,27173,1,0.267493048747086,0.297934415627814,"ADAM8",13.9690637586805
38,"ADAM9;Disintegrin and metalloproteinase domain-containing protein 9",0.00909917955053793,0.0110501071104004,0.410261887523487,24124,1,0.162102229818398,2.77659816315833e-09,"ADAM9",0.38693882621379
39,"ADAMTS1;A disintegrin and metalloproteinase with thrombospondin motifs 1",-0.0255289224473482,0.0111004790726637,0.0214680731227354,23501,1,0.00672375932546126,2.91584269904136e-13,"ADAMTS1",1.66820693412534
40,"ADAMTS13;A disintegrin and metalloproteinase with thrombospondin motifs 13",-0.00529211160423129,0.0123574852804342,0.668471414241807,27233,1,0.82095217035049,0.0782672831782034,"ADAMTS13",0.174917159684694
41,"ADAMTS15;A disintegrin and metalloproteinase with thrombospondin motifs 15",-0.0220517631981428,0.0111381860302626,0.0477323048512062,26960,1,0.168472010958649,0.00416539899242507,"ADAMTS15",1.32118759433703
42,"ADAMTS16;A disintegrin and metalloproteinase with thrombospondin motifs 16",-0.117437652949372,0.010961218864466,9.93388070798066e-27,26518,1,0.00778196680061846,1.40524601024784e-48,"ADAMTS16",26.002881059579
43,"ADAMTS4;A disintegrin and metalloproteinase with thrombospondin motifs 4",-0.00304423784399183,0.0108973174499344,0.779973613329855,23501,1,0.20116121733676,1.89030605545006e-47,"ADAMTS4",0.107920089333978
44,"ADAMTS8;A disintegrin and metalloproteinase with thrombospondin motifs 8",0.179399204943407,0.0122992762810232,5.2307042060688e-48,27136,1,0.205340271694325,0.00337078823590022,"ADAMTS8",47.2814398384326
45,"ADAMTSL2;ADAMTS-like protein 2",-0.0536493035740963,0.0107253213581331,5.71008746997219e-07,24231,2,0.0226974967382316,2.74086486810422e-30,"ADAMTSL2",6.24335723896338
46,"ADAMTSL4;ADAMTS-like protein 4",0.00888953597255493,0.0109042337223741,0.414944840639626,23578,1,0.414790910048008,2.96308256979097e-29,"ADAMTSL4",0.38200963099389
47,"ADAMTSL5;ADAMTS-like protein 5",0.192775206705633,0.011241448233382,1.57043434912186e-65,24228,2,0.00281178336841402,2.40663277491852e-09,"ADAMTSL5",64.8039802142544
48,"ADCYAP1R1;Pituitary adenylate cyclase-activating polypeptide type I receptor",-0.00857065128337214,0.0121289915650628,0.479805628471649,26511,1,0.270250791666618,0.00418590341977865,"ADCYAP1R1",0.31893466174576
49,"ADD1;Alpha-adducin",-0.00110281326129309,0.0111436670302241,0.921168304448672,23689,1,0.0681618677020945,2.98226280039278e-17,"ADD1",0.0356610136516367
50,"ADGRB3;Adhesion G protein-coupled receptor B3",-0.0391901954844975,0.0121023088163751,0.00120415533761926,26791,1,1.24417476656412,4.74978033506e-07,"ADGRB3",2.91931748490599
51,"ADGRD1;Adhesion G-protein coupled receptor D1",0.00731395905697032,0.00985279234330551,0.457898736871564,23689,1,0.0391516489463834,1.12339236325746e-54,"ADGRD1",0.339230554485988
52,"ADGRE1;Adhesion G protein-coupled receptor E1",-0.0222943833372412,0.0111618984558674,0.0457967847626795,24124,1,0.065788149905459,3.61326434865856e-17,"ADGRE1",1.33916501127216
53,"ADGRE2;Adhesion G protein-coupled receptor E2",0.0236936812302121,0.0117891842331088,0.0444642466394535,27100,1,0.995543163332925,4.1665293839274e-07,"ADGRE2",1.35198906156489
54,"ADGRE5;Adhesion G protein-coupled receptor E5",0.0294770148779202,0.0117794330653689,0.0123408144871296,27100,1,0.214226067250151,1.21165719269867e-09,"ADGRE5",1.90865617615425
55,"ADGRF5;Adhesion G protein-coupled receptor F5",-0.0442907348806191,0.011114475380402,6.76892331983115e-05,24228,1,0.130537296846052,3.79563531731998e-59,"ADGRF5",4.16948040567861
56,"ADGRG1;Adhesion G-protein coupled receptor G1",-0.0797724650399355,0.0114179345305585,2.88187545742515e-12,26960,1,0.0476281732443926,0.000306795854686022,"ADGRG1",11.5403247915032
57,"ADGRG2;Adhesion G-protein coupled receptor G2",0.112820616311602,0.0108776015857533,3.7153033681451e-25,26924,1,0.0153745293082815,7.22040836454058e-16,"ADGRG2",24.4300057187184
58,"ADGRV1;Adhesion G-protein coupled receptor V1",-0.0099405853363832,0.0113574097736723,0.381446271254651,23442,1,0.119084547297884,0.41563276190149,"ADGRV1",0.418566626099438
59,"ADH1B;All-trans-retinol dehydrogenase",-0.0909286727524758,0.0104176743906387,2.75253957968298e-18,23689,1,0.0733106413099991,3.4941859298816e-71,"ADH1B",17.5602664274464
60,"ADH4;All-trans-retinol dehydrogenase [NAD(+)] ADH4",-0.119789805359403,0.0107944833510476,1.49426539048251e-28,26518,1,0.549368457270068,2.60350943253791e-54,"ADH4",27.8255722623692
61,"ADIPOQ;Adiponectin",-0.00723751206538836,0.00937772368339963,0.440254008623364,24232,6,0.0095429597262402,1.52875721861705e-108,"ADIPOQ",0.356296680982307
62,"ADM;Pro-adrenomedullin",-0.102160013948749,0.0101141816781293,6.04630796856537e-24,27259,3,0.00309739257273233,1.26595768091957e-09,"ADM",23.2185097358148
63,"ADRA2A;Alpha-2A adrenergic receptor",-0.00776957161404396,0.0113046292598774,0.491906081760362,23437,1,0.0514339530427447,0.0606505065009766,"ADRA2A",0.308117807937441
64,"AFAP1;Actin filament-associated protein 1",0.00307970568793132,0.0111031292358443,0.781496311683522,23689,1,0.025654640082925,0.00205046943879799,"AFAP1",0.10707306731757
65,"AFM;Afamin",-0.0542472841123937,0.010508036142473,2.45655016661594e-07,24232,4,0.0258105930637233,6.87358340054966e-06,"AFM",6.6096743624626
66,"AFP;Alpha-fetoprotein",-0.0331646723647048,0.0119011470947456,0.00532888075978993,26743,1,0.271941185607055,3.56771845137056e-13,"AFP",2.27336399751939
67,"AGBL2;Cytosolic carboxypeptidase 2",0.0146687348414619,0.0112350088840706,0.191692137585209,23442,1,0.0870070411870286,0.0112580393812569,"AGBL2",0.717395699711315
68,"AGER;Advanced glycosylation end product-specific receptor",-0.0444893878900147,0.0116706099308828,0.000138105175793479,26908,1,1.38149833113828,2.71816003387479e-07,"AGER",3.85979004498092
69,"AGR2;Anterior gradient protein 2 homolog",-0.0322199040225454,0.0118211316557335,0.00642233598565918,26374,1,0.345758191080374,2.09254748494395e-05,"AGR2",2.19230697798146
70,"AGR3;Anterior gradient protein 3",-0.0213846470389138,0.0117549819246829,0.0688924328701186,26465,1,0.621620249031163,0.00905462329902016,"AGR3",1.16182847828441
71,"AGRN;Agrin",-0.128718212891615,0.0114180834758354,2.07006495028235e-29,27100,1,0.130541302283878,0.100953402548829,"AGRN",28.6840160279215
72,"AGRP;Agouti-related protein",-0.0853081245184884,0.0122760525830391,3.75767008255557e-12,27250,1,1.33757688919413,0.21605768699422,"AGRP",11.425081352925
73,"AGT;Angiotensinogen",0.0173313991612279,0.0111288242048894,0.119402088552444,24220,1,0.0178091518023248,1.30910025103661e-28,"AGT",0.922988076566209
74,"AGXT;Serine--pyruvate aminotransferase",-0.0810527857780773,0.0118797120849494,9.11806737732225e-12,26924,1,0.300649800108489,2.07286509232461e-34,"AGXT",11.0400972029334
75,"AHCY;Adenosylhomocysteinase",-0.0112958636869019,0.012225902566776,0.355531663738853,26924,1,1.99864874429975,8.79596507042594e-05,"AHCY",0.449121714836631
76,"AHNAK;Neuroblast differentiation-associated protein AHNAK",0.0664052093593181,0.0103651187722074,1.51607823119932e-10,23578,1,0.186044084537093,1.80317498590002e-71,"AHNAK",9.81927838808287
77,"AHNAK2;Protein AHNAK2",0.0326934923173585,0.010993719616982,0.0029440232486004,23578,1,0.164011828296058,3.8326391481394e-24,"AHNAK2",2.53105876474928
78,"AHSA1;Activator of 90 kDa heat shock protein ATPase homolog 1",-0.0135434719864328,0.0113840470866883,0.234180493204383,24120,1,0.435057529406762,0.000243851795958372,"AHSA1",0.630449283672385
79,"AHSG;Alpha-2-HS-glycoprotein",-0.0365187681569358,0.0112639049802718,0.00118810651480812,24220,1,0.0299787590478075,1.49820007476778e-07,"AHSG",2.92514462272202
80,"AHSP;Alpha-hemoglobin-stabilizing protein",-0.0323576164753305,0.0118929194057078,0.00651764598914302,27003,1,1.54668405160752,2.91776161486549e-63,"AHSP",2.18590923226256
81,"AIDA;Axin interactor, dorsalization-associated protein",-0.0216721390042688,0.0113126836678781,0.0554105197024538,23599,1,0.0820271429495435,0.233965878648492,"AIDA",1.2564077765167
82,"AIF1;Allograft inflammatory factor 1",-0.0159568781983313,0.0120344629122036,0.18487368836094,26511,1,0.533279112190192,2.15187854868403e-05,"AIF1",0.733124894210071
83,"AIF1L;Allograft inflammatory factor 1-like",-0.0191710717561587,0.0112514889127576,0.0884186066919549,23578,1,0.272786267585927,5.57680196640863e-69,"AIF1L",1.0534563330262
84,"AIFM1;Apoptosis-inducing factor 1, mitochondrial",-0.0645132446040074,0.0120491310200983,8.66483028163383e-08,26909,1,0.773303295509099,0.000390724425234355,"AIFM1",7.06223993940959
85,"AK1;Adenylate kinase isoenzyme 1",-0.0248844374111606,0.0120527942628291,0.0389685498211923,26924,1,0.862161541514529,4.43537833929346e-24,"AK1",1.40928575577705
86,"AK2;Adenylate kinase 2, mitochondrial",-0.0331998232947715,0.0113762768427175,0.00352226643102897,24194,1,0.10365271908932,0.0396603515348125,"AK2",2.45317779625366
87,"AKAP12;A-kinase anchor protein 12",0.0812536719202082,0.0111987724743083,4.12236032317246e-13,23689,1,0.205781546806754,5.1276099818457e-16,"AKAP12",12.3848540505174
88,"AKR1B1;Aldo-keto reductase family 1 member B1",-0.000951305185001959,0.0120562261433795,0.937108210692944,26511,1,0.355301019625241,0.0179553276087534,"AKR1B1",0.0282102569314537
89,"AKR1B10;Aldo-keto reductase family 1 member B10",-0.0287271067827832,0.0112657373190986,0.0107799951676555,23599,1,0.0955224846640587,0.781594893016329,"AKR1B10",1.96738143383027
90,"AKR1C4;Aldo-keto reductase family 1 member C4",-0.0190402947438467,0.01203685798841,0.11369971674291,26518,1,0.970275981279674,2.69181044485627e-06,"AKR1C4",0.944240617257247
91,"AKR7L;Aflatoxin B1 aldehyde reductase member 4",-0.0520203216440767,0.0109357202108364,1.97738538446997e-06,23501,1,0.14818531832023,9.48322061055059e-41,"AKR7L",5.7039086801867
92,"AKT1S1;Proline-rich AKT1 substrate 1",-0.0409249156219197,0.0120272214851644,0.00066824454728183,26501,1,0.131123215117887,1.14069711825317e-05,"AKT1S1",3.17506457629769
93,"AKT2;RAC-beta serine/threonine-protein kinase",-0.00597909849788879,0.011426060066028,0.600779957408434,24221,1,0.0609636641875453,0.0739735187916772,"AKT2",0.22128456423976
94,"AKT3;RAC-gamma serine/threonine-protein kinase",0.0156089040509477,0.0120063827732598,0.193595016655171,26396,1,0.333194845695328,0.918486789590904,"AKT3",0.713105826092787
95,"ALCAM;CD166 antigen",-0.0293299287454507,0.0114412832919326,0.0103670731537002,27233,1,0.157431873332851,1.99125855471877e-17,"ALCAM",1.98434383691971
96,"ALDH1A1;Retinal dehydrogenase 1",-0.0640011053634338,0.0117180081946043,4.75552422487601e-08,27052,1,0.449698361149791,4.24758723575621e-34,"ALDH1A1",7.32280160166621
97,"ALDH2;Aldehyde dehydrogenase, mitochondrial",-0.0503548978660004,0.0113516897714936,9.20964096464033e-06,24120,1,0.0438472517266802,2.75575057362232e-11,"ALDH2",5.03575730032594
98,"ALDH3A1;Aldehyde dehydrogenase, dimeric NADP-preferring",-0.0101969884288927,0.0114701814885865,0.374011164988464,26919,1,0.0352200976050321,2.03249473707812e-32,"ALDH3A1",0.427115433038811
99,"ALDH5A1;Succinate-semialdehyde dehydrogenase, mitochondrial",-0.0513513781606589,0.0113542613907513,6.13592439602289e-06,24221,1,0.156865566871413,0.519009420751235,"ALDH5A1",5.21212000019864
100,"ALMS1;Alstrom syndrome protein 1",-0.00266911531923241,0.0113819389972333,0.814595399311331,23799,1,0.168841247399909,0.47601371547362,"ALMS1",0.0890580470604118
101,"ALPI;Intestinal-type alkaline phosphatase",-0.00591210398641234,0.0112799411512503,0.600196249770685,23501,1,0.345918651563556,0.00320305829207434,"ALPI",0.221706722521606
102,"ALPP;Alkaline phosphatase, placental type",-0.0102188883684772,0.010919275106352,0.349354814067247,26960,3,0.00681374478724375,0.0868710242615672,"ALPP",0.456733267842769
103,"AMBN;Ameloblastin",0.00804055036241155,0.0121107055845919,0.506746714222034,26565,1,1.36259293967717,3.63762446675524e-06,"AMBN",0.295209058618902
104,"AMBP;Protein AMBP",-0.0512446842552782,0.0113062672724389,5.85616392657593e-06,27216,2,0.00211198985315919,0.533458688924219,"AMBP",5.23238677494643
105,"AMDHD2;N-acetylglucosamine-6-phosphate deacetylase",-0.00437224100380829,0.0114901766383977,0.703562856316738,24231,1,0.174423171144147,0.24706781748079,"AMDHD2",0.152697096620043
106,"AMFR;E3 ubiquitin-protein ligase AMFR",-0.0389741569746646,0.0120396221888607,0.00120875082172089,26501,1,0.200524569834319,6.39606569591687e-09,"AMFR",2.91766321767111
107,"AMIGO1;Amphoterin-induced protein 1",-0.0031962826315623,0.0113540119570646,0.778320734531098,23599,1,0.106607861133259,0.515327377956196,"AMIGO1",0.108841399754886
108,"AMIGO2;Amphoterin-induced protein 2",0.0160101411902894,0.0123030299906455,0.193161122341112,26960,1,1.09684079116763,0.148451619023629,"AMIGO2",0.714080279844814
109,"AMN;Protein amnionless",-0.0690341885629535,0.0119269732563862,7.19992653686373e-09,26565,1,0.232188877095613,0.0268925216797515,"AMN",8.1426719347906
110,"AMOT;Angiomotin",-0.0461230649976797,0.0101310319277315,5.32374268124878e-06,23689,1,0.00105117704306684,8.24858575280946e-85,"AMOT",5.2737829439589
111,"AMOTL2;Angiomotin-like protein 2",-0.0306870909375079,0.0112242129306837,0.00626143178841383,24030,1,0.0569489082247542,6.31529668997781e-21,"AMOTL2",2.20332634622933
112,"AMPD3;AMP deaminase 3",0.000667412836282332,0.0113651350391392,0.953171962608472,24194,1,0.204693471356121,1.45463334493762e-14,"AMPD3",0.0208287408361883
114,"AMY2A;Pancreatic alpha-amylase",0.011382809275632,0.0114250500398876,0.31911239999914,25790,1,0.233765004481805,6.49914039776117e-27,"AMY2A",0.496056319759572
115,"AMY2B;Alpha-amylase 2B",0.0195818663382528,0.0112370176183734,0.0814120876851108,25003,1,0.184211455698405,3.27431409995336e-33,"AMY2B",1.08931110831468
116,"ANG;Angiogenin",-0.0556989585330108,0.011460082922309,1.17895025749819e-06,26835,1,0.0325640703416476,1.58517925896187e-29,"ANG",5.9285045183568
117,"ANGPT1;Angiopoietin-1",-0.012683594246302,0.012228079677819,0.299627986655282,26886,1,0.753793292104558,0.686320425620256,"ANGPT1",0.523417623942207
118,"ANGPT2;Angiopoietin-2",0.0511055994639732,0.0120332209811136,2.17328934170624e-05,27259,1,0.926647032770535,1.59891122203245e-24,"ANGPT2",4.66288244986854
119,"ANGPTL1;Angiopoietin-related protein 1",-0.0488068067084163,0.0117389345023483,3.22496378760002e-05,26542,1,0.0664346921947881,5.52403764543936e-14,"ANGPTL1",4.49147515759733
120,"ANGPTL2;Angiopoietin-related protein 2",-0.0565160135239503,0.0116070981325219,1.12746408446094e-06,27011,1,0.00598237941694012,0.205812780333037,"ANGPTL2",5.94789728374611
121,"ANGPTL3;Angiopoietin-related protein 3",0.00885388465521707,0.0113124592604984,0.433829774934177,26927,1,0.177257419994408,0.456958695464307,"ANGPTL3",0.362680644470618
122,"ANGPTL4;Angiopoietin-related protein 4",-0.0087723150884719,0.0117761047698613,0.456323525111119,27046,1,0.749926325719896,2.66649373269551e-34,"ANGPTL4",0.340727141215102
123,"ANGPTL7;Angiopoietin-related protein 7",-0.0799188513040828,0.0122307563052387,6.50556940737847e-11,27259,1,0.239331657209683,0.000644139657977736,"ANGPTL7",10.1867146853192
124,"ANK2;Ankyrin-2",0.0127299251366747,0.0112779805558381,0.25901844171589,23437,1,0.138633971764848,0.0651203372345283,"ANK2",0.586669313716733
125,"ANKMY2;Ankyrin repeat and MYND domain-containing protein 2",-0.0163449082483036,0.0112819449638334,0.147416046085432,23501,1,0.437933563537164,0.00756664948712781,"ANKMY2",0.83145524139504
126,"ANKRA2;Ankyrin repeat family A protein 2",0.00214325666612114,0.0112904428906608,0.849444560586689,23351,1,0.112125107118456,0.228261380728993,"ANKRA2",0.0708649603110785
127,"ANKRD54;Ankyrin repeat domain-containing protein 54",-0.0199031798888178,0.0120217207651276,0.0978143729301982,26511,1,1.73724166563215,2.7210861836763e-19,"ANKRD54",1.0095973249093
128,"ANP32C;Acidic leucine-rich nuclear phosphoprotein 32 family member C",-0.0118146767039453,0.0113347044534358,0.29726227934851,23578,1,0.11341329275148,0.233828806462215,"ANP32C",0.526860196446352
129,"ANPEP;Aminopeptidase N",0.00696349348853636,0.0123367069625749,0.572450449872897,26980,1,1.01448386604685,0.000750725043882632,"ANPEP",0.242262098993466
130,"ANXA1;Annexin A1",-0.0352025804365566,0.0110062076339061,0.00138361147544488,23554,1,0.125140796894345,2.24728736632291e-22,"ANXA1",2.85898584467609
131,"ANXA10;Annexin A10",-0.0235728454692791,0.0117166445659318,0.0442394324245486,26501,1,0.117717553301941,3.41698492521793e-13,"ANXA10",1.35419045350417
132,"ANXA11;Annexin A11",-0.0160178628165681,0.0124154402859593,0.197007348214339,26957,1,1.04330432201292,0.00239563458800811,"ANXA11",0.705517574704284
133,"ANXA2;Annexin A2",-0.0359854679155275,0.0108226296184829,0.000885489600446944,23223,2,0.0100525207635264,1.31939612239569e-36,"ANXA2",3.05281653497648
134,"ANXA3;Annexin A3",-0.0236873327223833,0.0124610395121229,0.0573241881181817,27173,1,1.34640057127354,0.0187059769258163,"ANXA3",1.24166208746223
135,"ANXA4;Annexin A4",-0.0112009095266259,0.0122293115590173,0.359724029189308,26802,1,0.854468458237976,0.00668081673783142,"ANXA4",0.444030550794875
136,"ANXA5;Annexin A5",-0.00930661363651032,0.0120208613036098,0.438816360443678,26459,1,0.864223377259909,0.290633779016044,"ANXA5",0.357717188941547
137,"AOC1;Amiloride-sensitive amine oxidase [copper-containing]",0.00153876372400938,0.012206425938056,0.899683979481512,26565,1,1.00672718505982,0.0102863163984629,"AOC1",0.0459100128593931
138,"AOC3;Membrane primary amine oxidase",-0.0437721110216989,0.0118693780250571,0.000226628174867177,27022,1,0.0428837696496635,0.417662354690334,"AOC3",3.64468609875904
139,"AP1G2;AP-1 complex subunit gamma-like 2",-0.0265656434713099,0.0113011804957662,0.0187463316262007,24120,1,0.023628659630385,2.13522952945148e-08,"AP1G2",1.72708370448915
140,"AP2B1;AP-2 complex subunit beta",-0.0338737856044823,0.0112402612702398,0.00258431895977117,23599,1,0.0331961590687281,3.94169449561803e-05,"AP2B1",2.58765388621878
141,"AP3B1;AP-3 complex subunit beta-1",-0.0229588951564291,0.0112754800390375,0.0417432961029302,24124,1,0.087302847321207,2.12224344925979e-11,"AP3B1",1.3794132614805
142,"AP3S2;AP-3 complex subunit sigma-2",-0.0162353218894862,0.0114036241989362,0.154546692167586,24194,1,0.131826537243951,0.380076675989438,"AP3S2",0.810940285901473
143,"APBB1IP;Amyloid beta A4 precursor protein-binding family B member 1-interacting protein",-0.0511566339705855,0.0118342183577611,1.54632952870676e-05,26960,1,1.03122754431041,8.17456358636235e-55,"APBB1IP",4.81069795074824
144,"APCS;Serum amyloid P-component",-0.0835537226117659,0.00933151122567542,3.67361516651671e-19,24002,8,4.22094102346741e-05,5.76546614857339e-43,"APCS",18.4349063406301
145,"APEX1;DNA-(apurinic or apyrimidinic site) endonuclease",-0.0490449775391708,0.0122497939170654,6.25148976102608e-05,27160,1,1.21995848816795,1.04868649833774e-26,"APEX1",4.2040164757926
146,"APLP1;Amyloid-like protein 1",-0.0270227272887682,0.0118405096881634,0.0224837285042904,26924,1,0.238598049160841,1.46009134434969e-10,"APLP1",1.64813166754386
147,"APOA1;Apolipoprotein A-I",0.0941267726529069,0.0103521769841292,1.04059742393061e-19,24232,4,0.00862410685257364,6.93186932412155e-62,"APOA1",18.9827172535641
148,"APOA2;Apolipoprotein A-II",0.0434205997190951,0.0109823732007591,7.71826658402196e-05,24220,1,0.00712717197752072,2.27542453725896e-41,"APOA2",4.11248022525021
149,"APOA4;Apolipoprotein A-IV",0.0221419817741502,0.0111974706446216,0.0480067131769966,24232,1,0.0307524309878812,2.20282994524539e-10,"APOA4",1.31869802737718
150,"APOB;Apolipoprotein B-100",-0.00499120184158252,0.0114706985829345,0.66347468411173,24220,1,0.0610445618303628,0.440455850520054,"APOB",0.178175643651594
151,"APOBR;Apolipoprotein B receptor",0.0276737807014735,0.0112012730399468,0.0134959682710374,23578,1,0.240944125224287,1.030039079994e-08,"APOBR",1.86979595144217
152,"APOC1;Apolipoprotein C-I",0.0580674788339114,0.010553467008214,3.7884621297223e-08,24182,1,0.705350607701077,9.92575997514359e-78,"APOC1",7.42153704969338
153,"APOD;Apolipoprotein D",0.0872761580304352,0.0102586275703712,1.88228653725064e-17,23101,3,0.029115309963162,8.9900713527276e-103,"APOD",16.7253142639722
