file_name,outcome,exposure,method,nsnp,b,se,pval,-Log10P
CD300LF_Q8TDQ1_OID21469_v1_Oncology.txt,CD300LF,mvpa_leisure_time,Inverse variance weighted,14,-0.15507586069092,0.0617567664974603,0.012036418649793,1.91950271507179
SGSH_P51688_OID30341_v1_Cardiometabolic_II.txt,SGSH,mvpa_leisure_time,Inverse variance weighted,14,-0.219681887262918,0.0619321953494861,0.000389444271014784,3.40955468053923
TEX101_Q9BY14_OID30971_v1_Neurology_II.txt,TEX101,mvpa_leisure_time,Inverse variance weighted,14,-0.0988448414991305,0.0620275001651565,0.111033541577303,0.954545807506221
IL6R_P08887_OID20385_v1_Cardiometabolic.txt,IL6R,mvpa_leisure_time,Inverse variance weighted,14,0.0436474575138001,0.0622452178025754,0.483167074693951,0.315902668273372
LY75_O60449_OID20580_v1_Inflammation.txt,LY75,mvpa_leisure_time,Inverse variance weighted,14,0.0177958661073092,0.062473428570357,0.775755262308106,0.110275269712703
MAN2B2_Q9Y2E5_OID30306_v1_Cardiometabolic_II.txt,MAN2B2,mvpa_leisure_time,Inverse variance weighted,14,-0.198259958325387,0.0626618364479358,0.00155634649010943,2.80789370940884
LILRB2_Q8N423_OID20301_v1_Cardiometabolic.txt,LILRB2,mvpa_leisure_time,Inverse variance weighted,14,-0.0823872613786432,0.0627945630703724,0.189515864881218,0.722354428218497
LILRA3_Q8N6C8_OID30376_v1_Cardiometabolic_II.txt,LILRA3,mvpa_leisure_time,Inverse variance weighted,14,-0.0943315212605231,0.0628003541615518,0.133074947382922,0.875903696872744
TNN_Q9UQP3_OID30412_v1_Cardiometabolic_II.txt,TNN,mvpa_leisure_time,Inverse variance weighted,14,0.0206007277165818,0.0630303227184699,0.743790139362308,0.128549583504505
MMP3_P08254_OID21083_v1_Neurology.txt,MMP3,mvpa_leisure_time,Inverse variance weighted,14,0.138763751834985,0.0630347715952526,0.027708834787696,1.55738173679135
DBH_P09172_OID30703_v1_Inflammation_II.txt,DBH,mvpa_leisure_time,Inverse variance weighted,14,-0.0152773073227142,0.0630546085399905,0.808557842961704,0.0922889058991887
KLK12_Q9UKR0_OID21201_v1_Oncology.txt,KLK12,mvpa_leisure_time,Inverse variance weighted,14,-0.0649240705974446,0.0631553457246803,0.303947033184735,0.517202091390535
F12_P00748_OID30739_v1_Inflammation_II.txt,F12,mvpa_leisure_time,Inverse variance weighted,14,0.0433671949011101,0.0633646290926079,0.493718205004437,0.30652085862774
CRISP2_P16562_OID21456_v1_Oncology.txt,CRISP2,mvpa_leisure_time,Inverse variance weighted,14,0.0520307024056294,0.063751268965753,0.414413414744439,0.382566194731958
FGFR4_P22455_OID30646_v1_Inflammation_II.txt,FGFR4,mvpa_leisure_time,Inverse variance weighted,14,0.0895800142549556,0.0638209888802662,0.160433913686027,0.794703822025164
MBL2_P11226_OID30759_v1_Inflammation_II.txt,MBL2,mvpa_leisure_time,Inverse variance weighted,14,-0.0651445629471189,0.0640111605180632,0.308817540403483,0.510298040317838
IL1RAP_Q9NPH3_OID21126_v1_Neurology.txt,IL1RAP,mvpa_leisure_time,Inverse variance weighted,14,0.0765864693628366,0.0641415367549188,0.232468975977533,0.633634997444037
ABO_P16442_OID30675_v1_Inflammation_II.txt,ABO,mvpa_leisure_time,Inverse variance weighted,14,-0.0570753814145987,0.0644814322055797,0.376078731866723,0.42472122625347
CGA_P01215_OID21069_v1_Neurology.txt,CGA,mvpa_leisure_time,Inverse variance weighted,14,-0.112125140401289,0.0646873620337324,0.0830353971264406,1.08073673293001
TREH_O43280_OID30388_v1_Cardiometabolic_II.txt,TREH,mvpa_leisure_time,Inverse variance weighted,14,-0.0789312806538197,0.0647935377251179,0.223149193441594,0.651404678550085
PGLYRP2_Q96PD5_OID30742_v1_Inflammation_II.txt,PGLYRP2,mvpa_leisure_time,Inverse variance weighted,14,-0.04744746489637,0.0650027388842713,0.465432825865349,0.332142990216782
AFAP1_Q8N556_OID30569_v1_Inflammation_II.txt,AFAP1,mvpa_leisure_time,Inverse variance weighted,14,-0.0818315880741638,0.0650031736645339,0.208071495763325,0.681787410805149
TPSAB1_Q15661_OID20642_v1_Inflammation.txt,TPSAB1,mvpa_leisure_time,Inverse variance weighted,14,0.0018397935036213,0.0652917458854168,0.977520150877014,0.00987428117046896
PSPN_O60542_OID20511_v1_Inflammation.txt,PSPN,mvpa_leisure_time,Inverse variance weighted,14,-0.0330383548554125,0.0653215538647245,0.613010892307204,0.212531808635114
TDGF1_P13385_OID20816_v1_Neurology.txt,TDGF1,mvpa_leisure_time,Inverse variance weighted,14,0.0192049559884488,0.0654032912183021,0.769033783311005,0.11405458141667
PDCD6_O75340_OID20163_v1_Cardiometabolic.txt,PDCD6,mvpa_leisure_time,Inverse variance weighted,14,-0.0316777684229301,0.0654101457257852,0.628176937251624,0.201918012235855
DPEP1_P16444_OID20897_v1_Neurology.txt,DPEP1,mvpa_leisure_time,Inverse variance weighted,14,0.0662319171021194,0.0655419014682308,0.312242460975407,0.50550803877066
PROK1_P58294_OID20543_v1_Inflammation.txt,PROK1,mvpa_leisure_time,Inverse variance weighted,14,-0.0646373557614159,0.0656286308532658,0.32467530997114,0.488550736169159
MEP1B_Q16820_OID20168_v1_Cardiometabolic.txt,MEP1B,mvpa_leisure_time,Inverse variance weighted,14,0.014375215451148,0.0658316876884422,0.827146165810781,0.0824177390617023
KLK15_Q9H2R5_OID31427_v1_Oncology_II.txt,KLK15,mvpa_leisure_time,Inverse variance weighted,14,0.0204420631232683,0.0659096639382971,0.756444804555922,0.121222755613452
IL1RL1_Q01638_OID20250_v1_Cardiometabolic.txt,IL1RL1,mvpa_leisure_time,Inverse variance weighted,14,0.018810905334647,0.0665017871836092,0.777281739628471,0.109421534882631
SERPINA11_Q86U17_OID20281_v1_Cardiometabolic.txt,SERPINA11,mvpa_leisure_time,Inverse variance weighted,14,-0.0201425912074848,0.0669956662455291,0.763677482292084,0.117090014766614
FCRL3_Q96P31_OID20443_v1_Inflammation.txt,FCRL3,mvpa_leisure_time,Inverse variance weighted,14,-0.0194190380340496,0.0671495732341173,0.77243538052378,0.112137842072423
ADGRB3_O60242_OID20974_v1_Neurology.txt,ADGRB3,mvpa_leisure_time,Inverse variance weighted,14,0.0593868196277,0.0674741181808555,0.378782274165828,0.421610352826346
CLEC7A_Q9BXN2_OID20636_v1_Inflammation.txt,CLEC7A,mvpa_leisure_time,Inverse variance weighted,14,-0.0344649305364984,0.0674863485045874,0.609564748389961,0.214980156534585
KLK1_P06870_OID21499_v1_Oncology.txt,KLK1,mvpa_leisure_time,Inverse variance weighted,14,0.0438517313709324,0.0675454017550769,0.516197088986109,0.287184448922011
SIGLEC5_O15389_OID21082_v1_Neurology.txt,SIGLEC5,mvpa_leisure_time,Inverse variance weighted,14,-0.0900861401659874,0.0680109876741999,0.185309780048047,0.73210165942468
C1QTNF9_P0C862_OID30620_v1_Inflammation_II.txt,C1QTNF9,mvpa_leisure_time,Inverse variance weighted,14,0.0998468788272589,0.0682645844275704,0.143564439860521,0.842953119180337
TNFRSF10C_O14798_OID20265_v1_Cardiometabolic.txt,TNFRSF10C,mvpa_leisure_time,Inverse variance weighted,14,0.090466239865199,0.0686891974356504,0.187826098902254,0.726244061581569
CD101_Q93033_OID31480_v1_Oncology_II.txt,CD101,mvpa_leisure_time,Inverse variance weighted,14,-0.1509772225664,0.0688232771015198,0.0282574023751793,1.54886776414271
CD177_Q8N6Q3_OID21119_v1_Neurology.txt,CD177,mvpa_leisure_time,Inverse variance weighted,14,0.109119176915743,0.0688434982651091,0.112958967625097,0.947079285456334
LILRA6_Q6PI73_OID30346_v1_Cardiometabolic_II.txt,LILRA6,mvpa_leisure_time,Inverse variance weighted,14,-0.0975083549455728,0.0688774315301169,0.156869417896495,0.804461715006806
CD209_Q9NNX6_OID20262_v1_Cardiometabolic.txt,CD209,mvpa_leisure_time,Inverse variance weighted,14,-0.00248376059211283,0.068959854474005,0.971268416199482,0.0126607334646595
CD38_P28907_OID21316_v1_Oncology.txt,CD38,mvpa_leisure_time,Inverse variance weighted,14,-0.215201679813395,0.0689621606244383,0.00180497568786448,2.74352864345218
LAIR2_Q6ISS4_OID20965_v1_Neurology.txt,LAIR2,mvpa_leisure_time,Inverse variance weighted,14,-0.107945834848223,0.0692528347533227,0.119062473614823,0.924225098887336
PM20D1_Q6GTS8_OID20149_v1_Cardiometabolic.txt,PM20D1,mvpa_leisure_time,Inverse variance weighted,14,-0.00949693481264051,0.0697044480344547,0.891627008937834,0.049816784454919
ICAM2_P13598_OID20248_v1_Cardiometabolic.txt,ICAM2,mvpa_leisure_time,Inverse variance weighted,14,0.037807259635715,0.0697638925314476,0.587865609725322,0.230721945395849
KLK4_Q9Y5K2_OID21391_v1_Oncology.txt,KLK4,mvpa_leisure_time,Inverse variance weighted,14,0.0372335402611666,0.0698200698155605,0.593840826579237,0.226329947951546
IL7R_P16871_OID21136_v1_Neurology.txt,IL7R,mvpa_leisure_time,Inverse variance weighted,14,0.104745232956856,0.0698830886159054,0.133908964753196,0.873190347465074
CPVL_Q9H3G5_OID21435_v1_Oncology.txt,CPVL,mvpa_leisure_time,Inverse variance weighted,14,0.0138726033968212,0.0699613406430651,0.842818520063318,0.0742659297880323
PSG1_P11464_OID20916_v1_Neurology.txt,PSG1,mvpa_leisure_time,Inverse variance weighted,14,0.0573310941516059,0.0701189520094427,0.413570647169426,0.383450292507724
CLUL1_Q15846_OID20198_v1_Cardiometabolic.txt,CLUL1,mvpa_leisure_time,Inverse variance weighted,14,0.0366879425652243,0.0703265403955873,0.601893221711826,0.220480547503797
ELN_P15502_OID30301_v1_Cardiometabolic_II.txt,ELN,mvpa_leisure_time,Inverse variance weighted,14,-0.0697253969995753,0.0704360464247461,0.322217762280288,0.491850522738365
LEFTY2_O00292_OID21454_v1_Oncology.txt,LEFTY2,mvpa_leisure_time,Inverse variance weighted,14,-0.10210857546531,0.0704742489046929,0.14737170886496,0.831585880541447
PON2_Q15165_OID20088_v1_Cardiometabolic.txt,PON2,mvpa_leisure_time,Inverse variance weighted,14,-0.159363423846236,0.0705748710197114,0.0239409203977986,1.62085915735478
SIRPB1_O00241_OID20739_v1_Inflammation.txt,SIRPB1,mvpa_leisure_time,Inverse variance weighted,14,-0.0518976282784879,0.0707836328294845,0.463444478972505,0.334002287237197
LPA_P08519_OID30747_v1_Inflammation_II.txt,LPA,mvpa_leisure_time,Inverse variance weighted,14,-0.207746523222807,0.0709351818832162,0.00340403518755909,2.46800595925615
WFDC12_Q8WWY7_OID21462_v1_Oncology.txt,WFDC12,mvpa_leisure_time,Inverse variance weighted,14,0.0506970181637585,0.0709584389982532,0.474942330382633,0.323359121147993
UMOD_P07911_OID20237_v1_Cardiometabolic.txt,UMOD,mvpa_leisure_time,Inverse variance weighted,14,0.0186464458195281,0.0710565843614606,0.793000074866448,0.10072677168103
ENPP5_Q9UJA9_OID20736_v1_Inflammation.txt,ENPP5,mvpa_leisure_time,Inverse variance weighted,14,0.079804125626264,0.0712732734892456,0.262844966617519,0.580300335142292
CLEC4M_Q9H2X3_OID30405_v1_Cardiometabolic_II.txt,CLEC4M,mvpa_leisure_time,Inverse variance weighted,14,0.0304254561625907,0.0713694228183668,0.669882405754477,0.174001428663726
PILRA_Q9UKJ1_OID21129_v1_Neurology.txt,PILRA,mvpa_leisure_time,Inverse variance weighted,14,-0.205492326365365,0.0713921297728463,0.00399747325222926,2.39821443350996
CD109_Q6YHK3_OID21108_v1_Neurology.txt,CD109,mvpa_leisure_time,Inverse variance weighted,14,-0.0440164598312823,0.0715908768473771,0.538664771377699,0.268681426341098
SMPDL3A_Q92484_OID20676_v1_Inflammation.txt,SMPDL3A,mvpa_leisure_time,Inverse variance weighted,14,-0.0958520118592794,0.0716702047672736,0.181090829885261,0.742103541022562
TCN2_P20062_OID20341_v1_Cardiometabolic.txt,TCN2,mvpa_leisure_time,Inverse variance weighted,14,-0.10184958632002,0.0716706395086756,0.155294014893884,0.808845281867374
ADAM15_Q13444_OID20109_v1_Cardiometabolic.txt,ADAM15,mvpa_leisure_time,Inverse variance weighted,14,-0.0535826366776806,0.071789332618944,0.455433568439528,0.341574962190856
IL18R1_Q13478_OID20652_v1_Inflammation.txt,IL18R1,mvpa_leisure_time,Inverse variance weighted,14,-0.196148168113006,0.0718968597460327,0.00636832532222252,2.19597475902082
CHIT1_Q13231_OID20312_v1_Cardiometabolic.txt,CHIT1,mvpa_leisure_time,Inverse variance weighted,14,-0.12493651451583,0.0719232403069876,0.082372824677003,1.08421604120823
CNTN2_Q02246_OID21426_v1_Oncology.txt,CNTN2,mvpa_leisure_time,Inverse variance weighted,14,-0.0135215290698048,0.0721270784792258,0.851293603339462,0.0699206299047172
OBP2B_Q9NPH6_OID20980_v1_Neurology.txt,OBP2B,mvpa_leisure_time,Inverse variance weighted,14,-0.00390643585241896,0.072175793195283,0.956836445859411,0.0191622907823176
GPC5_P78333_OID20944_v1_Neurology.txt,GPC5,mvpa_leisure_time,Inverse variance weighted,14,0.00825087735885626,0.0724236977688057,0.909297164368995,0.0412941632521175
CPPED1_Q9BRF8_OID21053_v1_Neurology.txt,CPPED1,mvpa_leisure_time,Inverse variance weighted,14,-0.170239961149673,0.0724854563139609,0.0188437066045286,1.72483366632227
ALPI_P09923_OID30497_v1_Inflammation_II.txt,ALPI,mvpa_leisure_time,Inverse variance weighted,14,-0.144187564655095,0.0725004089909677,0.0467251847183125,1.33044897305271
CAPG_P40121_OID21431_v1_Oncology.txt,CAPG,mvpa_leisure_time,Inverse variance weighted,14,-0.16580551447372,0.0725163794425677,0.0222275925141559,1.65310757348805
SERPINA12_Q8IW75_OID20219_v1_Cardiometabolic.txt,SERPINA12,mvpa_leisure_time,Inverse variance weighted,14,-0.0995188325371596,0.0726062497350705,0.170479464988371,0.768327926227705
FUCA1_P04066_OID20261_v1_Cardiometabolic.txt,FUCA1,mvpa_leisure_time,Inverse variance weighted,14,-0.0526742602924875,0.0726427880349886,0.468382453625131,0.329399382678487
PLXNB2_O15031_OID20317_v1_Cardiometabolic.txt,PLXNB2,mvpa_leisure_time,Inverse variance weighted,14,-0.0271617048528707,0.0728545579816931,0.7092817161614,0.14918123523473
CCL8_P80075_OID21466_v1_Oncology.txt,CCL8,mvpa_leisure_time,Inverse variance weighted,14,-0.135580992338628,0.0729931583045293,0.0632474497650456,1.19895698122404
FGF5_P12034_OID20490_v1_Inflammation.txt,FGF5,mvpa_leisure_time,Inverse variance weighted,14,-0.154602949484787,0.0732880026950876,0.0348992014902415,1.45718450978435
PVALB_P20472_OID21420_v1_Oncology.txt,PVALB,mvpa_leisure_time,Inverse variance weighted,14,-0.0463970492999778,0.0735754643200311,0.528298885469653,0.277120305525232
LPL_P06858_OID20188_v1_Cardiometabolic.txt,LPL,mvpa_leisure_time,Inverse variance weighted,14,0.187641741026724,0.0739192244049832,0.0111338316016298,1.95335535165096
CTSC_P53634_OID20679_v1_Inflammation.txt,CTSC,mvpa_leisure_time,Inverse variance weighted,14,0.0174141669306114,0.0739195826901752,0.813756582444661,0.0895054854187358
PAEP_P09466_OID20925_v1_Neurology.txt,PAEP,mvpa_leisure_time,Inverse variance weighted,14,-0.0179619472766919,0.0740386182288185,0.808313413432697,0.0924202143086255
PINLYP_A6NC86_OID30651_v1_Inflammation_II.txt,PINLYP,mvpa_leisure_time,Inverse variance weighted,14,-0.0882089715686511,0.0742576839029591,0.234881995554144,0.629150271988515
COL2A1_P02458_OID30286_v1_Cardiometabolic_II.txt,COL2A1,mvpa_leisure_time,Inverse variance weighted,14,0.015799409186337,0.0743296457155466,0.83167122646399,0.0800483236507698
SPARCL1_Q14515_OID20361_v1_Cardiometabolic.txt,SPARCL1,mvpa_leisure_time,Inverse variance weighted,14,0.0881982485966393,0.0743607925430924,0.235588585052121,0.62784575619807
CRYGD_P07320_OID31144_v1_Neurology_II.txt,CRYGD,mvpa_leisure_time,Inverse variance weighted,14,-0.103309167304376,0.0743642018452858,0.164762056804206,0.783142795174339
CA6_P23280_OID21096_v1_Neurology.txt,CA6,mvpa_leisure_time,Inverse variance weighted,14,0.148781397412609,0.0744877975731999,0.0457825193706958,1.33930031217075
KLB_Q86Z14_OID20888_v1_Neurology.txt,KLB,mvpa_leisure_time,Inverse variance weighted,14,0.116758133532212,0.0745201450470453,0.11716154068352,0.931214925946126
ADAM23_O75077_OID20651_v1_Inflammation.txt,ADAM23,mvpa_leisure_time,Inverse variance weighted,14,-0.0359790771484223,0.0746349467025465,0.629758044099164,0.200826276413308
VSTM1_Q6UX27_OID20851_v1_Neurology.txt,VSTM1,mvpa_leisure_time,Inverse variance weighted,14,0.118106915063184,0.0748076174007222,0.114379948954549,0.941650101606121
SCARF2_Q96GP6_OID21048_v1_Neurology.txt,SCARF2,mvpa_leisure_time,Inverse variance weighted,14,0.0211757536808776,0.0748997730372358,0.777390564065738,0.109360735121079
KIR2DL2_P43627_OID31431_v1_Oncology_II.txt,KIR2DL2,mvpa_leisure_time,Inverse variance weighted,14,0.0396738039890809,0.0749740735594584,0.596689621405117,0.224251516045104
PVR_P15151_OID21011_v1_Neurology.txt,PVR,mvpa_leisure_time,Inverse variance weighted,14,-0.0423437973987936,0.0750657877941239,0.572693452972524,0.242077781709716
ADIPOQ_Q15848_OID30748_v1_Inflammation_II.txt,ADIPOQ,mvpa_leisure_time,Inverse variance weighted,14,0.200013660324261,0.0752832694431409,0.00788829017752271,2.10301712187783
PRR4_Q16378_OID30607_v1_Inflammation_II.txt,PRR4,mvpa_leisure_time,Inverse variance weighted,14,0.045388797093402,0.0753390018643818,0.546867433527544,0.262117938502125
LILRB1_Q8NHL6_OID20323_v1_Cardiometabolic.txt,LILRB1,mvpa_leisure_time,Inverse variance weighted,14,-0.149356818299078,0.075345339858937,0.0474460435541052,1.32379999681434
NPTX2_P47972_OID30390_v1_Cardiometabolic_II.txt,NPTX2,mvpa_leisure_time,Inverse variance weighted,14,0.00588918820872995,0.0753949826746826,0.937739644126127,0.0279177232569114
VSIG10_Q8N0Z9_OID31400_v1_Oncology_II.txt,VSIG10,mvpa_leisure_time,Inverse variance weighted,14,0.0249023776415288,0.0754823675521071,0.741468069734638,0.129907546505636
SUSD5_O60279_OID30650_v1_Inflammation_II.txt,SUSD5,mvpa_leisure_time,Inverse variance weighted,14,0.00282164024977987,0.0755884576126241,0.970222696493791,0.0131285701070705
VEGFA_P15692_OID20650_v1_Inflammation.txt,VEGFA,mvpa_leisure_time,Inverse variance weighted,14,-0.149260060894749,0.0757413816651713,0.0487634592007547,1.31190549381427
MUC2_Q02817_OID30377_v1_Cardiometabolic_II.txt,MUC2,mvpa_leisure_time,Inverse variance weighted,14,0.0547957741515767,0.075761757657814,0.469517525180929,0.328348192647445
LILRB4_Q8NHJ6_OID20429_v1_Inflammation.txt,LILRB4,mvpa_leisure_time,Inverse variance weighted,14,-0.138927896267482,0.0757648448404133,0.0667026548255464,1.17585688042918
ICAM4_Q14773_OID20578_v1_Inflammation.txt,ICAM4,mvpa_leisure_time,Inverse variance weighted,14,0.0101964252079178,0.0757903486893594,0.892979842880399,0.0491583442745173
OSCAR_Q8IYS5_OID20776_v1_Inflammation.txt,OSCAR,mvpa_leisure_time,Inverse variance weighted,14,-0.0562405165927412,0.0758165436436612,0.458210082988844,0.338935358319394
TYRO3_Q06418_OID20161_v1_Cardiometabolic.txt,TYRO3,mvpa_leisure_time,Inverse variance weighted,14,0.0500604729417639,0.0759587129219135,0.509864649109256,0.292545098307088
GBP4_Q96PP9_OID20845_v1_Neurology.txt,GBP4,mvpa_leisure_time,Inverse variance weighted,14,0.0289493693418825,0.0761064768684364,0.703663478812433,0.152634988921204
SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II.txt,SCN4B,mvpa_leisure_time,Inverse variance weighted,14,-0.020509146149344,0.0762228417148412,0.787877167397979,0.103541485149289
CDH17_Q12864_OID20134_v1_Cardiometabolic.txt,CDH17,mvpa_leisure_time,Inverse variance weighted,14,-0.0309624126422518,0.0762481637069048,0.684688076503044,0.164507235085831
FCGR3B_O75015_OID20387_v1_Cardiometabolic.txt,FCGR3B,mvpa_leisure_time,Inverse variance weighted,14,-0.0019145993411906,0.0763009831002508,0.979981005526694,0.0087823419349418
CDCP1_Q9H5V8_OID20940_v1_Neurology.txt,CDCP1,mvpa_leisure_time,Inverse variance weighted,14,-0.225221637097177,0.0763215174892101,0.00316789392763238,2.4992293685646
CYTL1_Q9NRR1_OID30374_v1_Cardiometabolic_II.txt,CYTL1,mvpa_leisure_time,Inverse variance weighted,14,-0.0965018530789414,0.0764258927025627,0.206702290397155,0.684654711077914
SHMT1_P34896_OID20714_v1_Inflammation.txt,SHMT1,mvpa_leisure_time,Inverse variance weighted,14,-0.133276228033724,0.0764438284833598,0.0812545037557162,1.09015255770851
TGOLN2_O43493_OID30691_v1_Inflammation_II.txt,TGOLN2,mvpa_leisure_time,Inverse variance weighted,14,-0.0711208520461391,0.0764865040984228,0.352449592160871,0.452902987642243
