"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","outcome2","-LOG10P"
"acc_ave","ACADSB_P45954_OID30356_v1_Cardiometabolic_II",8,-0.0229708059279791,0.0125511306494023,0.0672232937712667,8,-0.0206193210094647,0.0163795584844798,0.208086417505542,8,-0.0196108683705539,0.0275679951884322,0.499870795985822,8,-0.0199017802579048,0.025104679919817,0.453947687050427,8,-0.0175839438390169,0.0543960798194363,0.757469583842689,NA,NA,NA,NA,"ACADSB",1.1724802120147
"acc_ave","ACAN_P16112_OID20159_v1_Cardiometabolic",8,0.0226051140299734,0.0147271131449919,0.12480058561298,8,0.0230792312474651,0.0159589391543248,0.148131419867784,8,0.0252693661089057,0.0236965633146911,0.321647403575407,8,0.0232338624089105,0.0244804447665751,0.374187516203531,8,0.139309221194892,0.050937817589726,0.0339651078051273,NA,NA,NA,NA,"ACAN",0.903783376769869
"acc_ave","ACE_P12821_OID30696_v1_Inflammation_II",8,0.00294124323016268,0.0181433651438733,0.871218263331327,8,0.00879443214671907,0.0171721395496468,0.608557408522148,8,0.00732384244432169,0.0245594172160618,0.774200691319282,8,0.00538605720027516,0.0248756174399476,0.834757564135318,8,0.0402339526163089,0.0831844709990715,0.645764038443429,NA,NA,NA,NA,"ACE",0.0598730290501691
"acc_ave","ACE2_Q9BYF1_OID20105_v1_Cardiometabolic",8,-0.0191232466018773,0.0147021656865535,0.193357908738786,8,-0.00274201357868404,0.0163721477930505,0.866992081822065,8,0.0124266728480858,0.0293042634487038,0.684251736757422,8,0.0124266728480858,0.0274485237033159,0.66444379670518,8,-0.0652240093973309,0.0661408230419086,0.362146805600505,NA,NA,NA,NA,"ACE2",0.713638059684171
"acc_ave","ACHE_P22303_OID30585_v1_Inflammation_II",8,0.0231720345873883,0.0116747970585885,0.0471677057945605,8,0.018371179198,0.0148419861450782,0.215796007242284,8,0.0112859065321422,0.0261326856897099,0.67882667459057,8,0.0112859065321422,0.0252815039549699,0.668784229228721,8,0.0473975916626094,0.0506969314545741,0.385912053363227,NA,NA,NA,NA,"ACHE",1.32635524703167
"acc_ave","ACOT13_Q9NPJ3_OID31522_v1_Oncology_II",8,-0.017322311826271,0.012659566497089,0.171212580751276,8,-0.0220330412397502,0.0158166890744681,0.163612270246505,8,-0.0269160915470999,0.0240657287341295,0.300286453198168,8,-0.026332430980184,0.0252134035883213,0.331027497292518,8,-0.00372886868962088,0.0549787781230481,0.94812962070034,NA,NA,NA,NA,"ACOT13",0.766464326398857
"acc_ave","ACOX1_Q15067_OID20124_v1_Cardiometabolic",8,-0.00675856674000933,0.0148247407497682,0.648463469355368,8,-0.011259906996631,0.0183650965800277,0.539800633610251,8,-0.0141327552103713,0.0269446615926953,0.616118150506373,8,-0.0148845894862853,0.0280311854690908,0.611842634424829,8,0.0778868970326018,0.0597153638072303,0.239926931673448,NA,NA,NA,NA,"ACOX1",0.188114484505496
"acc_ave","ACP1_P24666_OID30524_v1_Inflammation_II",8,0.000341060869936433,0.0179676790091881,0.984855536358591,8,-0.0116328340997671,0.018459393257293,0.528573503889099,8,-0.0141522810669108,0.0317542608622419,0.669285533214632,8,-0.0152110659054035,0.0314309159410643,0.643192559398265,8,-0.00197333498158814,0.0842713801613361,0.982077439548547,NA,NA,NA,NA,"ACP1",0.00662746936387966
"acc_ave","ACP5_P13686_OID20314_v1_Cardiometabolic",8,-0.0334743830043597,0.0151507551098972,0.0271454336235827,8,-0.0197870285222807,0.0153212043762051,0.196537297290559,8,-0.00802224592418593,0.0245773611266131,0.753657896404888,8,-0.00892710113844755,0.024644990075715,0.727870452888459,8,-0.0241903609523752,0.0708751007176676,0.744505797842394,NA,NA,NA,NA,"ACP5",1.56630321649402
"acc_ave","ACP6_Q9NPH0_OID21432_v1_Oncology",8,-0.00871182699757818,0.0142871149994155,0.542015434412432,8,-0.00516850583873269,0.0121688839831674,0.671032568346218,8,-0.00557722253799028,0.0145246866246186,0.712388915388364,8,-0.00609206076220128,0.0156498286895829,0.708645101188489,8,0.0474208507502838,0.0615762450094026,0.470455910544367,NA,NA,NA,NA,"ACP6",0.265988346331149
"acc_ave","ACRBP_Q8NEB7_OID31385_v1_Oncology_II",8,-0.0156375327003174,0.0125784042258315,0.213792368791732,8,-0.0162144798095665,0.016932385258703,0.338263674357936,8,-0.0216119352945354,0.023351318808837,0.385495411466563,8,-0.0197884921967301,0.0265890573804502,0.48096612506978,8,-0.0279165010790335,0.0546076501140436,0.627458710373579,NA,NA,NA,NA,"ACRBP",0.670007800767978
"acc_ave","ACRV1_P26436_OID30513_v1_Inflammation_II",8,-0.00847619805170716,0.0122871600677047,0.490293605568317,8,-0.00717906460252856,0.0121124433813195,0.553380868790109,8,0.0203253766448243,0.0264720966358594,0.467708185768103,8,0.0203253766448243,0.0244982265145078,0.434104899112481,8,-0.0625553379370988,0.053002610574497,0.282574383971373,NA,NA,NA,NA,"ACRV1",0.309543770805431
"acc_ave","ACSL1_P33121_OID30080_v1_Cardiometabolic_II",8,0.00329416868569782,0.0129531511955646,0.799252925653172,8,-0.000169735487765173,0.0167111483019721,0.991896008933627,8,0.000620040487952167,0.0237781873794544,0.979924510566464,8,0.000291116955094678,0.0241246865683929,0.990708734802459,8,0.0798889320532474,0.056252776360039,0.205369458202588,NA,NA,NA,NA,"ACSL1",0.0973157653250226
"acc_ave","ACTA2_P62736_OID20079_v1_Cardiometabolic",8,-0.00171062786928759,0.01482937241525,0.908164514459028,8,-0.00218189192646081,0.0159571920500872,0.891240992944502,8,-0.0124006158423239,0.0256186331052735,0.643128852763514,8,-0.0193485008166724,0.0276802069608209,0.507104420269536,8,0.028512271113289,0.0683053997100691,0.690893526262264,NA,NA,NA,NA,"ACTA2",0.0418354716882068
"acc_ave","ACTN2_P35609_OID30192_v1_Cardiometabolic_II",8,0.00243590137047562,0.0125510507054291,0.846113650209889,8,0.00179436902575117,0.0152383879629472,0.906263208283089,8,-0.00123110844460404,0.0242569337052904,0.960940338606158,8,-0.00232977656064495,0.0249851055604375,0.928320389089295,8,0.0234587494591579,0.0545054386446174,0.681940122563083,NA,NA,NA,NA,"ACTN2",0.0725712984928835
"acc_ave","ACTN4_O43707_OID20435_v1_Inflammation",8,-0.02727266322702,0.0170724682892232,0.110162189069636,8,-0.0275138161019164,0.0182226431010051,0.131076683551681,8,-0.0427196454599005,0.0295838506647996,0.191957585477359,8,-0.0591639506305814,0.0336173267933102,0.121815760662292,8,0.0734808325546853,0.0679654148946815,0.321158228573264,NA,NA,NA,NA,"ACTN4",0.95796744265475
"acc_ave","ACVRL1_P37023_OID20999_v1_Neurology",8,0.00124527854508289,0.0192248198879537,0.948353526246838,8,-0.00503077629055114,0.0174406326981178,0.773001167118168,8,-0.0359736403580737,0.0277750741072192,0.236335864171937,8,-0.0414719189066687,0.0372397165849671,0.302203441802647,8,0.0226925070597424,0.0897253749733652,0.80877921367308,NA,NA,NA,NA,"ACVRL1",0.0230297366308817
"acc_ave","ACY1_Q03154_OID20137_v1_Cardiometabolic",8,-0.0300128082912864,0.0131680221016939,0.022654040612672,8,-0.0153955689534006,0.0165175722616525,0.351299244011058,8,-0.00780533842691941,0.0263306150754977,0.775499233186319,8,-0.00695251186773402,0.0251658429419248,0.790321241733315,8,-0.0651131895573844,0.0599223208755019,0.318916396797722,NA,NA,NA,NA,"ACY1",1.64485432525019
"acc_ave","ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II",8,-0.0491517141777706,0.0215348199767011,0.0224639794886212,8,-0.044289222657354,0.0182480830352505,0.0152216686865209,8,-0.0434230654718314,0.0270945916545017,0.153046887284554,8,-0.0446231938936968,0.0257900950553032,0.127204551610605,8,-0.179942783749042,0.0861335313647517,0.081698303539009,NA,NA,NA,NA,"ACY3",1.6485133060951
"acc_ave","ACYP1_P07311_OID30642_v1_Inflammation_II",8,0.00506115915363855,0.0181680306394143,0.780570999817325,8,-0.00862232762860915,0.0175245809157389,0.622709911503651,8,-0.0147487608825501,0.0268107589737572,0.599352078335091,8,-0.0142795838032532,0.0266328571622073,0.608453143991567,8,0.0341778462494418,0.0843420768333895,0.699362254098423,NA,NA,NA,NA,"ACYP1",0.107587587891137
"acc_ave","ADA_P00813_OID20645_v1_Inflammation",8,-0.000154293909611288,0.0202022306940822,0.993906240685087,8,0.00789692869083047,0.0173054177168286,0.64815487851523,8,0.0157694406852505,0.0282937773210642,0.594655520887721,8,0.0199089048776158,0.0267441322072973,0.480859965757964,8,-0.0301816180852689,0.0938868663124356,0.75875956409917,NA,NA,NA,NA,"ADA",0.00265458247757299
"acc_ave","ADA2_Q9NZK5_OID20394_v1_Cardiometabolic",8,-0.0347213526331448,0.013829546207613,0.0120504115460274,8,-0.0248878014872993,0.0169974460531974,0.143137044750493,8,-0.00719831359708198,0.029745903115041,0.815721827524994,8,-0.00676328810063134,0.0275334231768029,0.813008026310031,8,-0.0197761512712851,0.0644430965138298,0.769307836577372,NA,NA,NA,NA,"ADA2",1.91899812079727
"acc_ave","ADAM12_O43184_OID30491_v1_Inflammation_II",8,-0.0243192609899786,0.0179940370718913,0.176529629119748,8,-0.00950783485960935,0.0185659335931444,0.60857272174844,8,0.0165716587248939,0.037168253576955,0.669165841646131,8,0.0183814471117023,0.039965189178211,0.659506483531788,8,0.002263272667726,0.0835989493124144,0.979279519718702,NA,NA,NA,NA,"ADAM12",0.753182391220787
"acc_ave","ADAM15_Q13444_OID20109_v1_Cardiometabolic",8,-0.016415269810443,0.0147793909841681,0.266703321949525,8,-0.0157183712677426,0.0150184675107411,0.295282775599403,8,-0.00226136402352004,0.0215198372636982,0.919257848170421,8,-0.00271827231985912,0.0221892594614766,0.905942807697125,8,-0.0224619025247667,0.0685166124623635,0.754176521039331,NA,NA,NA,NA,"ADAM15",0.573971574878692
"acc_ave","ADAM22_Q9P0K1_OID21001_v1_Neurology",8,-0.00980967999431494,0.0112947582051766,0.385111831042517,8,-0.0162428702628182,0.0148791224283297,0.274984716317864,8,-0.0257725483660329,0.0221293575781147,0.282318937568043,8,-0.0254154065700416,0.0236466111256449,0.31810890645692,8,-0.0461886908374367,0.0490363541653732,0.38259083274579,NA,NA,NA,NA,"ADAM22",0.414413139186787
"acc_ave","ADAM23_O75077_OID20651_v1_Inflammation",8,0.00621286541560168,0.0104978481775093,0.553969284891664,8,8.26786700757977e-05,0.0141056818678876,0.995323327347708,8,-0.00619182092215488,0.0224707864779404,0.790850667833336,8,-0.00437422397150362,0.0228768318353932,0.85379071670786,8,0.0159416430364202,0.0466777831299223,0.744351540762991,NA,NA,NA,NA,"ADAM23",0.256514314282147
"acc_ave","ADAM8_P78325_OID21039_v1_Neurology",8,-0.0296373742698833,0.0136176036664295,0.0295252450233988,8,-0.0372655076995388,0.0160356889368097,0.0201302853563721,8,-0.0429934666360289,0.0264170375177662,0.147658207316671,8,-0.0400282714509195,0.027405835563331,0.187512187442474,8,-0.110063901396864,0.053928962017845,0.0873348593235092,NA,NA,NA,NA,"ADAM8",1.52980648958681
"acc_ave","ADAM9_Q13443_OID31488_v1_Oncology_II",8,-0.0121478891287194,0.0124385228090867,0.328750187579854,8,-0.00562422030955639,0.0153968015228745,0.714898690441839,8,-0.00290665773037131,0.024195380722222,0.907753325532267,8,-0.0012201870651795,0.0244872704779213,0.96165031667394,8,0.0114729681142432,0.0540092851037692,0.838807724020118,NA,NA,NA,NA,"ADAM9",0.483133990700293
"acc_ave","ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II",8,-0.00816146734589763,0.0128160913044369,0.524245956077574,8,-0.0128288220571372,0.015912611111306,0.420124822273561,8,-0.0161724692849572,0.024214629810117,0.525610603670803,8,-0.0167547332673658,0.0244829058384433,0.515767737986676,8,-0.0515969666958986,0.055640933158277,0.389539399558816,NA,NA,NA,NA,"ADAMTS1",0.280464910905477
"acc_ave","ADAMTS13_Q76LX8_OID20249_v1_Cardiometabolic",8,0.00878609955968437,0.0149430428286547,0.556550692582007,8,0.0102912896915782,0.0157909599171106,0.514581601743118,8,0.0118959574070417,0.0227359257511742,0.616968146512694,8,0.0133397536938079,0.0233252012316872,0.58527630771138,8,-0.0156519966531828,0.0692719217115903,0.828740443485678,NA,NA,NA,NA,"ADAMTS13",0.254495272468565
"acc_ave","ADAMTS15_Q8TE58_OID21275_v1_Oncology",8,-0.00889468844201321,0.0134413709576764,0.508138073437475,8,-0.0022328580060247,0.0167272341172927,0.89380873145277,8,0.0120494455859078,0.0260868740732887,0.658167133750133,8,0.0172200752889027,0.0278387033332902,0.555787523868359,8,0.0573026799004384,0.0566892686546803,0.351114721212139,NA,NA,NA,NA,"ADAMTS15",0.294018263337447
"acc_ave","ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic",8,-0.0258429329909263,0.0169964276402927,0.128387357000814,8,-0.0115893321716279,0.0159175779738135,0.466562231757966,8,-0.00530186024467483,0.0211853439668886,0.80957182706633,8,-0.00217800791979325,0.0207803702105095,0.919465919021457,8,-0.0146466298106909,0.0794943999348184,0.859888916145408,NA,NA,NA,NA,"ADAMTS16",0.891477741494003
"acc_ave","ADAMTS4_O75173_OID30471_v1_Inflammation_II",8,-0.0250701240729915,0.0161931316559659,0.121575375541733,8,-0.0106656480779898,0.0174338939338699,0.540685584193744,8,-0.00569630041430122,0.0238660242463679,0.818191941778183,8,-0.00810214781230276,0.0247323633468789,0.75279915026853,8,0.0182760858614805,0.0737098654187403,0.812443497663129,NA,NA,NA,NA,"ADAMTS4",0.915154380238498
"acc_ave","ADAMTS8_Q9UP79_OID21502_v1_Oncology",8,-0.024163606604313,0.0269922480561485,0.370677290978369,8,0.00505604307810918,0.0169189643129936,0.76506304092162,8,0.0136005266464518,0.0228993788210261,0.57124814336219,8,0.0127536336588114,0.0239531586863701,0.61089659091419,8,-0.146286605515279,0.120895371410957,0.271772650739575,NA,NA,NA,NA,"ADAMTS8",0.431004019594609
"acc_ave","ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II",8,0.00266061508729815,0.0180258289778048,0.882658335563092,8,0.00816920986974636,0.0177065009262562,0.644534729404062,8,0.0166765700287055,0.0353271528254853,0.651244739008293,8,0.0166765700287055,0.030693546333858,0.603769237607228,8,0.103340320548868,0.0731890880742541,0.207661394709442,NA,NA,NA,NA,"ADAMTSL2",0.0542073730865007
"acc_ave","ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II",8,0.0103363143659614,0.0201269155646016,0.607561888912092,8,0.0132279535409343,0.0194029134881707,0.49539648241633,8,0.0234615923719355,0.0299519539950268,0.45912368078521,8,0.0268585923400376,0.0302750358371702,0.404444945530299,8,0.00614969275638238,0.0942991038956815,0.950121596022131,NA,NA,NA,NA,"ADAMTSL4",0.216409476340333
"acc_ave","ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II",8,0.0165987786721767,0.0168976671295649,0.325946237989167,8,0.0136427802698011,0.0172168187745339,0.428121619821669,8,0.00339672688052742,0.0353664129628659,0.926177548550031,8,0.0045462492858937,0.0342493159405133,0.898134314579996,8,0.105937050844476,0.069716402577737,0.179433987238789,NA,NA,NA,NA,"ADAMTSL5",0.486854027140972
"acc_ave","ADCYAP1R1_P41586_OID21188_v1_Oncology",8,-0.00494700301947513,0.016807878357743,0.76850846991391,8,-0.00565403915759123,0.0179028369998138,0.752140613186972,8,0.000224609628376976,0.0348730882362135,0.995040754472661,8,-0.000340039777016188,0.0320922970145359,0.991841680412626,8,0.059001015483201,0.0740641833001292,0.456027518915103,NA,NA,NA,NA,"ADCYAP1R1",0.114351341675488
"acc_ave","ADD1_P35611_OID30655_v1_Inflammation_II",8,0.00997076960894799,0.0121854684446272,0.413213979019674,8,0.0115942725906008,0.015548997551102,0.455872553138917,8,0.0236778172282321,0.0238253006817188,0.353419262025368,8,0.0252593990289667,0.0244755156280679,0.336392000136585,8,0.0490609858997653,0.05289040108039,0.389406798581247,NA,NA,NA,NA,"ADD1",0.383824994731278
"acc_ave","ADGRB3_O60242_OID20974_v1_Neurology",8,-0.00115415557545199,0.00843352590682902,0.891146778451792,8,-0.00979308591694173,0.0107003631841843,0.360081075712839,8,-0.013192354477599,0.0165456131589232,0.45145178918653,8,-0.0139009249264375,0.0175330492799538,0.453898851123396,8,-0.00377672620786048,0.0366282369560158,0.92123585677876,NA,NA,NA,NA,"ADGRB3",0.0500507585649822
"acc_ave","ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II",8,-0.0224638692882111,0.0165072938674311,0.173562659137726,8,0.000981522580492608,0.0150181480493383,0.947890741786478,8,0.0105253532534,0.0223551003973108,0.652084165869452,8,0.0101034890453842,0.0219155698064312,0.658766881845662,8,-0.0428354631552098,0.0769568885693298,0.597921446740428,NA,NA,NA,NA,"ADGRD1",0.760543704705569
"acc_ave","ADGRE1_Q14246_OID31483_v1_Oncology_II",8,-0.0622544345278143,0.0245769183979147,0.0113076510661754,8,-0.0407925862968934,0.017858213637172,0.02235696822896,8,-0.0233656750169029,0.0263736786778417,0.405051820630953,8,-0.0233656750169029,0.0280112387793058,0.431735771769777,8,-0.148280264513764,0.109635740382691,0.224967085127055,NA,NA,NA,NA,"ADGRE1",1.94662760152428
"acc_ave","ADGRE2_Q9UHX3_OID20755_v1_Inflammation",8,-0.0393279826553945,0.0164806049872036,0.0170179770219574,8,-0.0329861859339515,0.0172391111693283,0.0556904043440034,8,-0.0307976034206955,0.0293052924526209,0.328215104868717,8,-0.0302159157759404,0.030751345262381,0.358543888668841,8,0.0141667486509056,0.0738636413529316,0.854228293565919,NA,NA,NA,NA,"ADGRE2",1.76909206707269
"acc_ave","ADGRE5_P48960_OID20260_v1_Cardiometabolic",8,-0.0307913287146576,0.0141142775679261,0.0291410516503961,8,-0.00709175249430682,0.0166886710816504,0.670877417494971,8,-0.00282466963861508,0.0295425401477256,0.926507083529699,8,-0.00282466963861508,0.0287106545420865,0.924385364471761,8,0.0420248751583473,0.0585874749792707,0.500147397231593,NA,NA,NA,NA,"ADGRE5",1.53549477934288
"acc_ave","ADGRF5_Q8IZF2_OID30349_v1_Cardiometabolic_II",8,-0.0324224157649413,0.0174347751336427,0.0629363905492589,8,-0.0180638695876625,0.0196347816134094,0.35757620574629,8,0.00130324357568942,0.0380471584991364,0.973631379983367,8,-0.0741501550805406,0.0387306299863692,0.0971111759651044,8,0.0566900606681789,0.0725115128694773,0.464052044165753,NA,NA,NA,NA,"ADGRF5",1.20109816783349
"acc_ave","ADGRG1_Q9Y653_OID21294_v1_Oncology",8,-0.0292695213283723,0.0133615419690679,0.0284822283719493,8,-0.0120715186234662,0.0171898118300287,0.482524238624466,8,-0.00532245611571258,0.024412199608459,0.833629554448519,8,-0.00724063308851086,0.029302706318715,0.81192308456932,8,-0.0168372788098135,0.0624250748651993,0.796412244922079,NA,NA,NA,NA,"ADGRG1",1.54542603568889
"acc_ave","ADGRG2_Q8IZP9_OID20189_v1_Cardiometabolic",8,0.00605300063596757,0.0158980514337114,0.703397280088388,8,0.0246807876295042,0.0169139519712769,0.144510899902055,8,0.0297171907486259,0.0312423278615155,0.373189699825696,8,0.0308423503631453,0.0309387198942791,0.352024740870009,8,0.0400809982844917,0.0731463791562679,0.603494417913935,NA,NA,NA,NA,"ADGRG2",0.152799315354999
"acc_ave","ADGRV1_Q8WXG9_OID30877_v1_Neurology_II",8,-0.0134830720815224,0.0132479813245944,0.30879896463589,8,-0.0201878510488295,0.0168378893374872,0.230545918658639,8,-0.0311206273919113,0.0289316546837063,0.317750080647393,8,-0.02975618168104,0.0309298238442344,0.368069169032142,8,0.0215389631758288,0.0603299038675908,0.733298003384755,NA,NA,NA,NA,"ADGRV1",0.510324164468664
"acc_ave","ADH1B_P00325_OID30612_v1_Inflammation_II",8,-0.0231353339517784,0.0123804598923671,0.0616649176368712,8,-0.0195818534710654,0.0168282124847063,0.244573010725392,8,-0.013101801260838,0.0228676157182923,0.584610561268728,8,-0.0104329754890213,0.0249082007831932,0.68787361576218,8,-0.0366313732511221,0.0537499662238748,0.52096880048445,NA,NA,NA,NA,"ADH1B",1.20996184423169
"acc_ave","ADH4_P08319_OID20117_v1_Cardiometabolic",8,-0.0304091320048784,0.0121759846433062,0.0125083754293159,8,-0.0183196443977591,0.0155377316024156,0.238381291769252,8,-0.0142210281985187,0.0241971001372138,0.575183551443727,8,-0.0139403028409308,0.023309106639635,0.568634946078683,8,-0.0400718613751213,0.0528113412771807,0.476727111382603,NA,NA,NA,NA,"ADH4",1.90279909221697
"acc_ave","ADIPOQ_Q15848_OID30748_v1_Inflammation_II",8,-0.00524799657671626,0.0114814999075141,0.647611504372193,8,-0.00688098975321588,0.0140569294394826,0.624481571666017,8,-0.00549486274606963,0.0215548561039566,0.806108759919945,8,-0.00209548349926032,0.0221780859134114,0.927372088146186,8,-0.0572602554415582,0.0491506248299939,0.288238746026674,NA,NA,NA,NA,"ADIPOQ",0.188685444907881
"acc_ave","ADM_P35318_OID21467_v1_Oncology",8,-0.00291999363244696,0.0196016424402717,0.88157984311924,8,-0.00643028464524798,0.0183282128326639,0.725707794887906,8,-0.0125856672236306,0.0353622098995661,0.732394542292445,8,-0.0172931613119665,0.0380998351506072,0.663645309111217,8,0.0482833332765441,0.0896606545326593,0.609605290176248,NA,NA,NA,NA,"ADM",0.054738348304182
"acc_ave","ADRA2A_P08913_OID30067_v1_Cardiometabolic_II",8,-0.00885350658942917,0.0129825836185218,0.495268926618646,8,-0.0144043750012273,0.0170959716334154,0.399474794410125,8,-0.0161684276572639,0.0247558241778753,0.534536612139506,8,-0.0150229917563633,0.0243588595912079,0.556926952455043,8,0.0148773329564827,0.0563572504215864,0.800626220002471,NA,NA,NA,NA,"ADRA2A",0.305158918981784
"acc_ave","AFAP1_Q8N556_OID30569_v1_Inflammation_II",8,-0.00313397711311453,0.00926381915254699,0.735134919939186,8,-0.00502924523621945,0.011596928975892,0.664527778644522,8,-0.00362032136869136,0.0185042678550238,0.850443880464726,8,-0.00479824650207678,0.0185128087891852,0.802949144825708,8,0.0320322835473511,0.0402316274389072,0.456255577972086,NA,NA,NA,NA,"AFAP1",0.133632947163745
"acc_ave","AFM_P43652_OID30741_v1_Inflammation_II",8,-0.0104894961676739,0.0157770281510941,0.50614080296585,8,-0.0101564709220739,0.0174152613990114,0.559762904394881,8,-0.00943126928247388,0.0311651755531701,0.77097254837484,8,-0.00943126928247388,0.0289780636632649,0.754343401851595,8,0.0244374969022548,0.0725483128564085,0.747704112486477,NA,NA,NA,NA,"AFM",0.295728650265569
